user_id,article_1,article_2,article_3,article_4,article_5
200233,277107,352979,283009,30389,336254
200234,157798,313920,225010,236566,277067
200235,50644,30760,211442,283009,277107
200236,50405,156560,320891,156447,158536
200237,336221,235870,234698,95716,127147
200238,233478,160132,214800,166581,64329
200239,168623,236444,284422,276970,140678
200240,162655,156560,160146,64329,160974
200241,285648,175040,129596,250604,129862
200242,124350,283392,123289,124352,236951
200243,158906,124749,124228,123368,124352
200244,286321,324823,175040,64329,272143
200245,57966,157478,285849,289003,331116
200246,194923,336221,336220,29953,234269
200247,182394,198659,224658,175040,166581
200248,156560,166581,198659,175040,224658
200249,264771,161801,161506,336476,64329
200250,336220,337192,284096,288435,313358
200251,199198,64329,324823,218337,272143
200252,39894,30389,289003,352979,336254
200253,50644,30760,211442,64329,166581
200254,336220,336221,235870,234698,95716
200255,284583,236610,313920,332198,96244
200256,160974,225055,158536,162655,182394
200257,352979,283009,39894,30389,277492
200258,331116,202355,336220,337192,289090
200259,336223,336221,234698,95716,300082
200260,337873,337624,166958,58939,338093
200261,156964,336221,214631,234698,95716
200262,284547,285648,285342,285343,107205
200263,236610,336245,285719,20691,96210
200264,111210,235854,233478,293301,160132
200265,160974,158082,156560,158536,64329
200266,234698,158536,272143,160974,156447
200267,218028,202355,336254,289003,57966
200268,320901,320607,317775,159762,158536
200269,118464,119219,118500,114089,314066
200270,162765,156560,160146,156447,158536
200271,96210,20691,96103,236951,158536
200272,277491,336220,289186,336221,156964
200273,182394,198659,224658,156560,199197
200274,158536,158082,160974,156560,166581
200275,234698,95716,182394,198659,64329
200276,202355,202559,208539,202493,70428
200277,351364,351875,351876,353575,327118
200278,331780,208981,237452,206763,235854
200279,235616,199197,293050,124176,199198
200280,311902,314526,313189,86699,154115
200281,336245,20691,288440,233688,183176
200282,323539,323546,324286,323926,323781
200283,336476,272143,348111,158536,156560
200284,199197,286161,272143,64329,331738
200285,285849,336254,277107,283009,97530
200286,123290,124352,123818,123757,336245
200287,181585,111043,233688,128260,238880
200288,202383,158536,160974,156560,156447
200289,284547,336223,48403,288320,286161
200290,289003,285849,206785,202381,336254
200291,36161,35908,36129,2303,36335
200292,336221,234698,156964,95716,235230
200293,214474,36161,64329,199198,166581
200294,42761,156447,64329,158536,272143
200295,100918,315105,95716,128957,121640
200296,355155,158536,160417,160974,272143
200297,48962,48605,48941,48972,156560
200298,218028,336254,289003,57966,96210
200299,202388,208360,224354,211415,214474
200300,198980,199198,111892,272143,224658
200301,96210,20691,336221,119193,234698
200302,183176,288435,234267,235854,289090
200303,111663,111556,111323,110364,111738
200304,277492,288435,128260,235854,336220
200305,293114,123826,124350,124748,199197
200306,313355,313619,313242,64329,199198
200307,70429,293384,73506,156807,198605
200308,336476,59829,182513,284474,299697
200309,91363,95585,202636,198659,36161
200310,156560,156447,162765,158536,156619
200311,144844,145259,142292,175040,59057
200312,225124,5387,48972,285648,205052
200313,202355,331116,59057,224658,336223
200314,64329,162765,156560,160974,272143
200315,277107,39894,48409,336221,235870
200316,236566,58580,283764,313920,225010
200317,336221,235870,156964,166581,158536
200318,106821,86066,64329,199198,96029
200319,293114,124350,124177,123826,123289
200320,336220,284602,352901,337192,354086
200321,182394,198659,224658,175040,166581
200322,250043,298445,300234,297959,298760
200323,336254,97530,277107,283009,336221
200324,64329,162765,156560,160974,272143
200325,166585,166228,164013,166583,224171
200326,324823,224658,175040,198659,199198
200327,277491,235616,234267,289090,235854
200328,32088,96210,286321,3140,108855
200329,324823,299697,199197,175040,64329
200330,175040,107301,324823,199198,198659
200331,206785,336220,289186,235616,289090
200332,235854,236338,235870,64409,235616
200333,264033,316300,288548,271677,156625
200334,208237,234698,336221,119193,271261
200335,351876,353504,20691,353593,349831
200336,214474,276970,168623,25325,36394
200337,156560,156447,162765,158536,156619
200338,181674,181929,184292,183517,182274
200339,245041,245181,245011,158882,293513
200340,360990,30247,173406,70195,118167
200341,293301,156654,257291,224013,285719
200342,123909,331116,168623,272143,96210
200343,156301,336223,251058,336221,277491
200344,124749,124352,123290,123818,123289
200345,161409,50864,50383,50715,161160
200346,284096,337192,234267,352901,336220
200347,48758,47786,49012,48972,47999
200348,96210,32088,288440,336245,337441
200349,271262,285377,57616,236610,336245
200350,58580,159762,156447,257291,289126
200351,285849,289003,57966,97530,157478
200352,156296,49282,225010,168416,336245
200353,159762,158536,64329,156624,156619
200354,156560,286161,235230,285342,271551
200355,30389,352979,39894,97530,289003
200356,181585,111043,119534,233688,128260
200357,96029,96481,95756,96635,96960
200358,235616,277491,289090,235854,272143
200359,202355,218028,7751,7759,20691
200360,160565,166322,157478,285849,336254
200361,336476,233917,348111,184238,181928
200362,235870,235616,234698,336220,156964
200363,285808,272143,224658,199198,198659
200364,361681,156381,158766,64329,198659
200365,20691,96210,123290,336245,123818
200366,156560,156447,162765,158536,156619
200367,331116,214753,202355,215613,315146
200368,36162,209122,211442,208582,237822
200369,283402,96210,20691,337441,288440
200370,300082,235870,234698,95716,352983
200371,156560,158536,64329,160974,156447
200372,336476,156624,64329,236065,199198
200373,64329,162655,160974,272143,158536
200374,156839,156843,156560,336223,206168
200375,331116,57173,289090,336220,58010
200376,292552,276979,289417,289433,289431
200377,156560,166581,198659,175040,224658
200378,106819,5408,156560,50864,158536
200379,208981,208582,199474,293513,245041
200380,277492,288482,289090,293114,288321
200381,235616,128722,129892,129441,129694
200382,336476,233917,348111,184238,181928
200383,20691,199197,182394,199198,64329
200384,360563,39894,283009,32196,97530
200385,270607,245161,293514,288528,123290
200386,158536,156447,160417,199198,175040
200387,235616,95716,119193,48403,293301
200388,293114,123826,124350,124748,162655
200389,182394,64329,198659,272143,224658
200390,14868,16132,16035,14030,14872
200391,157332,156447,156560,50864,235230
200392,218144,272143,121834,261612,177155
200393,20691,336245,288440,337441,283505
200394,352979,283009,336221,95716,235870
200395,277492,277491,288320,336220,336221
200396,289090,277491,336221,234698,95716
200397,160974,158536,156619,64329,199197
200398,337192,277492,354086,336220,288320
200399,166585,166228,164013,166583,224171
200400,65964,65896,66346,320699,284136
200401,174500,95716,264771,158536,50864
200402,182256,58891,199198,198659,175040
200403,235524,235616,64409,235870,156964
200404,336254,331116,111043,336245,288440
200405,234698,156560,160417,160974,198659
200406,288435,277492,128260,183176,119534
200407,158536,158082,160974,156560,166581
200408,20691,96210,288440,336245,111043
200409,107196,159762,107276,107151,156624
200410,289090,352901,336220,234698,39960
200411,207975,205331,272513,277492,119534
200412,338350,284547,135899,135996,235230
200413,234698,233717,235230,286161,284547
200414,284583,271262,288440,20691,336245
200415,234267,235616,277491,289090,336223
200416,352637,269220,165788,352063,339812
200417,158536,156560,64329,303292,160974
200418,156560,166581,198659,175040,224658
200419,327118,286161,336221,328222,327095
200420,289186,59057,303180,31836,336223
200421,202355,202559,255354,337630,160748
200422,336220,277491,119193,234698,336221
200423,354086,307779,183176,277491,289126
200424,286336,122069,283552,42356,114661
200425,288528,336245,293513,97538,65991
200426,336220,336221,234698,336223,235870
200427,141134,123757,123909,140608,158536
200428,336254,285849,157478,288942,283009
200429,277491,31053,95519,97108,58333
200430,348093,348109,336221,119193,48403
200431,156560,158536,156447,162655,64329
200432,156964,58565,234698,64346,224855
200433,183176,354086,288435,118391,235854
200434,119193,48403,288320,63307,59057
200435,156560,324823,162655,160417,158536
200436,124748,158094,123289,96210,156381
200437,48878,161801,141004,70830,264771
200438,64409,234698,293062,338340,293050
200439,160417,160974,272143,158536,156624
200440,352979,283009,39894,30389,97530
200441,123290,124352,123757,124176,124228
200442,161409,50864,50383,50715,161160
200443,124749,293114,285343,199198,175040
200444,156560,166581,198659,175040,224658
200445,156964,234698,336221,235870,235616
200446,331116,336245,285377,293513,270607
200447,182394,198659,224658,175040,166581
200448,65991,208118,32082,235616,234269
200449,205824,209236,70646,218028,331116
200450,336220,354086,183176,288435,284096
200451,66206,70646,69736,65753,96419
200452,352979,283009,39894,30389,288440
200453,289090,300082,277491,336221,235616
200454,111043,128260,233688,119534,181585
200455,299767,300755,272143,324823,298246
200456,288320,59057,158536,156560,156447
200457,336254,283009,276970,168623,198659
200458,39894,285908,30389,202320,202381
200459,336221,214631,235870,156964,315105
200460,156619,313431,158536,272143,166583
200461,160417,160974,272143,158536,156624
200462,211723,20691,96210,233742,64329
200463,288320,199197,198659,175040,166581
200464,95716,111043,336221,284339,336223
200465,181585,111043,128260,336221,234698
200466,331116,168623,183176,96210,336221
200467,273090,272934,273394,273203,271887
200468,336476,233917,348111,184238,181928
200469,61994,279200,141422,353680,69597
200470,271262,236566,283764,277067,313920
200471,284583,288320,303180,59057,336223
200472,108856,336380,128551,31520,218337
200473,277491,277492,288435,289090,354086
200474,128260,336221,156964,235616,300082
200475,156447,158536,235230,198659,156560
200476,63307,235652,161506,272143,206247
200477,324823,199197,198659,182394,64329
200478,352979,30389,39894,283009,157478
200479,124352,124748,123757,123290,233717
200480,236566,58580,168623,276970,124228
200481,234000,236961,336476,348111,182513
200482,122117,141013,121414,121637,137278
200483,336221,300082,156964,235870,315105
200484,209653,286161,284547,285342,70646
200485,214631,235870,336221,64409,156964
200486,182394,198659,224658,175040,166581
200487,214283,235652,63307,161801,270799
200488,156560,156447,162765,158536,156619
200489,336220,289090,235616,235870,277491
200490,225010,207757,208094,202476,202383
200491,208970,224354,289090,128260,119534
200492,58565,236338,64409,235870,214631
200493,168623,156447,31836,289186,59057
200494,133160,336221,59057,48403,31836
200495,336254,285849,202381,289003,157478
200496,336254,283009,97530,277107,352979
200497,214474,64329,156447,158536,156619
200498,336220,235870,289090,235616,234698
200499,234698,95716,235870,284547,206934
200500,293513,336245,20691,96210,96127
200501,271262,156355,198199,83534,129434
200502,160417,160974,272143,158536,156624
200503,331116,284583,336245,96210,288440
200504,49282,293513,336934,161506,87236
200505,336220,234269,235870,289090,234698
200506,283402,57616,277067,286321,317881
200507,123826,293114,124350,124748,284985
200508,336380,128551,214474,31520,95716
200509,218028,202355,336254,61594,277491
200510,182394,198659,224658,175040,166581
200511,218028,315146,215613,214753,202355
200512,235870,235616,234698,336221,336223
200513,95716,235870,234698,315105,235616
200514,285648,336476,336607,284547,175040
200515,64329,162765,156560,160974,272143
200516,123289,124350,124734,293050,123826
200517,285377,271262,20691,337441,336245
200518,285849,157478,331116,97530,283009
200519,288320,235525,161506,288321,289090
200520,233478,160132,214800,159762,156447
200521,284547,64329,272143,156619,313431
200522,198659,199198,175040,182394,272143
200523,254899,254619,255955,255667,255556
200524,234267,289090,277491,235854,336221
200525,20691,96210,293513,159275,336245
200526,336245,96210,181585,215993,111043
200527,47999,47988,47696,47825,48731
200528,235524,336221,160142,234267,277491
200529,331116,96210,288440,198659,336245
200530,166585,166228,164013,166583,224171
200531,202355,331116,162378,209236,286161
200532,70839,156560,162655,160748,128551
200533,156560,166581,198659,175040,224658
200534,233717,161100,159762,158536,156560
200535,336476,42693,42437,42883,284452
200536,160974,199198,166581,156624,158536
200537,276970,95972,168623,293301,161439
200538,352979,202381,283009,39894,277107
200539,208562,206735,202388,71298,203199
200540,58793,93278,58019,59156,55802
200541,336220,236207,156560,158536,166581
200542,57966,336254,289003,224354,202388
200543,277107,352979,41405,42004,358109
200544,233742,64329,284096,50715,277492
200545,235230,158536,160974,160417,162655
200546,336245,20691,288440,337441,284547
200547,64329,162765,156560,160974,272143
200548,277107,352979,283009,255747,255188
200549,160974,158536,156624,160417,156447
200550,285343,286161,284547,285342,278312
200551,336220,234269,277491,234267,29953
200552,352979,277107,157478,336254,289003
200553,57748,209013,202652,58580,236566
200554,140678,276970,168623,156625,123659
200555,277107,352979,283009,42285,96210
200556,159762,293301,108855,286321,257291
200557,182253,181583,182472,181940,184018
200558,235616,64409,235870,336221,300082
200559,2303,64329,36161,156560,156447
200560,313556,336254,285849,177442,288942
200561,198659,199198,166581,156447,158536
200562,234698,338015,123757,124177,123613
200563,331116,202355,199372,162378,158541
200564,50644,30760,156279,211442,277107
200565,272143,198659,276970,175040,166581
200566,338339,272218,64329,160974,160417
200567,336221,64409,235870,234698,300082
200568,293513,245161,162107,156623,159762
200569,156560,156447,162765,158536,156619
200570,30611,233595,288320,336223,159762
200571,331116,162378,202559,218028,209236
200572,96210,20691,336220,336221,183176
200573,336220,277491,234267,337192,235616
200574,300082,235870,336221,156964,198199
200575,315105,214021,190999,336380,108856
200576,64409,236338,234698,235870,300082
200577,199197,206168,162338,70646,129029
200578,182394,198659,224658,156560,199197
200579,236566,271262,225010,277067,313920
200580,277491,235870,336221,156964,289090
200581,156560,166581,198659,175040,224658
200582,57475,59681,58333,58537,271262
200583,161409,50864,50383,50715,161160
200584,118348,277107,283009,336254,157478
200585,336220,96106,289090,128260,235616
200586,123289,124228,124748,123818,123290
200587,208981,208582,183176,163467,129434
200588,283009,198659,182394,64329,272143
200589,87194,331116,336245,156964,288440
200590,271262,199197,162655,64329,198659
200591,157478,289003,331116,336245,20691
200592,96127,20691,336245,288440,32088
200593,195243,195034,194561,194406,195981
200594,206247,123757,124352,123290,207982
200595,205958,202370,224417,209122,234308
200596,202320,39894,30389,277107,352979
200597,218028,277491,289090,337192,336220
200598,336220,289090,160974,64329,158536
200599,124177,123757,199197,224658,162655
200600,98394,98379,106516,171689,98378
200601,2303,36161,35908,36129,199198
200602,156560,166581,198659,175040,224658
200603,288435,337192,277492,235854,289090
200604,337192,277492,354086,128260,289090
200605,156560,166581,198659,175040,224658
200606,277107,266023,266020,156560,175040
200607,124352,123290,123818,124228,158536
200608,207603,202381,58619,208981,208582
200609,337192,288435,235854,307779,354086
200610,285343,198659,218337,224658,64329
200611,156560,218337,166581,158536,162655
200612,156560,156447,162765,158536,156619
200613,352979,283009,39894,30389,183176
200614,233478,160132,58606,214800,111210
200615,271261,336221,129591,198659,199197
200616,96210,58580,336245,20691,233688
200617,234698,95716,336221,235616,235870
200618,273157,266007,266009,36329,266020
200619,235230,285070,158536,199198,166581
200620,156560,166581,198659,175040,224658
200621,299767,300755,272143,324823,298246
200622,124350,293301,158536,156654,285719
200623,233688,181585,336220,159938,119534
200624,175040,156624,199197,285648,206934
200625,158082,156560,64329,162655,158536
200626,208237,235524,235616,234698,289186
200627,199938,70999,233997,203890,70008
200628,20691,336245,288440,119534,183176
200629,299146,337735,284985,313996,25325
200630,336245,96210,288440,270799,236207
200631,336245,288440,20691,337441,271262
200632,348089,348112,348093,235854,299875
200633,235854,336220,289090,336221,234698
200634,32082,234269,156964,235870,289090
200635,162655,156625,64329,166581,198659
200636,96103,15653,288440,336245,20691
200637,326936,327095,327118,289034,336380
200638,336254,57748,336934,166129,70215
200639,337192,284096,354086,235854,288435
200640,64329,162765,156560,160974,272143
200641,159019,235230,70134,50715,107301
200642,191971,187005,195773,195804,195603
200643,288435,277492,128260,235854,313431
200644,331116,199372,218028,202355,288440
200645,49282,121771,120842,121098,342713
200646,156560,156447,162765,158536,156619
200647,206415,277107,202381,207603,289003
200648,160417,62464,158536,175040,156447
200649,208539,65493,64329,156560,202493
200650,198659,199198,336220,234267,277491
200651,181585,119534,111043,354086,128260
200652,272218,235689,160158,160940,284985
200653,96210,293513,183176,20691,277491
200654,124352,124748,123757,123290,284547
200655,42422,66326,66349,70095,69802
200656,172687,173427,173642,173924,174392
200657,108856,83534,336380,128551,31520
200658,183176,288435,128260,118391,123757
200659,35785,168681,156964,49246,234698
200660,123290,123818,123757,124748,124350
200661,156560,156447,162765,158536,156619
200662,336254,289003,39894,331116,283009
200663,218028,315146,215613,202355,214753
200664,119193,48403,286321,64329,271921
200665,57616,332198,313920,271262,284583
200666,7694,352555,121834,261612,220102
200667,208145,206211,285343,64329,166581
200668,235616,214631,64409,235870,156964
200669,157079,161475,70737,161409,50864
200670,156560,156447,283402,264523,195414
200671,336220,183176,336221,289090,307779
200672,73271,336220,337192,336221,234269
200673,124228,123818,123368,123290,124352
200674,157478,285849,289003,206785,209013
200675,215674,175040,62464,199197,224658
200676,159275,64329,156560,159763,162655
200677,158536,158082,160974,156560,166581
200678,194935,194923,194780,194097,214800
200679,181411,233717,276946,182023,182485
200680,336476,59829,182513,284474,299697
200681,162248,234698,65991,336221,300082
200682,277107,352979,50494,283009,313556
200683,183176,233688,283505,198659,108855
200684,277492,289090,214474,336220,95716
200685,157748,159762,214800,236207,293301
200686,123909,95743,91362,96029,95585
200687,348112,276970,293114,284985,158536
200688,57966,157478,289003,331116,97530
200689,74702,74705,159197,187156,158536
200690,234698,95716,336223,315105,336380
200691,111934,73500,331116,73271,190142
200692,57475,321784,320571,320545,321069
200693,205824,70591,235854,336220,289090
200694,337192,354086,284096,235854,277491
200695,293114,293050,313431,58891,96755
200696,313920,250043,277067,271262,57616
200697,336245,20691,288440,215993,283505
200698,289090,277492,303180,336223,31836
200699,182394,198659,224658,175040,166581
200700,236951,64329,160974,158536,166581
200701,352979,277107,283009,97530,285849
200702,235230,187065,285298,129029,313431
200703,336220,336221,354086,183176,289090
200704,331116,202355,293050,292647,293327
200705,133160,128551,336380,31520,198159
200706,199198,272143,64329,175040,336476
200707,343256,48158,47683,48162,199198
200708,336220,234267,288435,277491,337192
200709,129434,123818,124352,124350,123289
200710,336476,348111,275192,278808,232753
200711,156560,324823,162655,160417,158536
200712,158536,64329,156619,156447,162655
200713,270229,315105,336221,271261,336223
200714,336245,20691,183176,284583,277492
200715,336254,283009,288942,331780,283505
200716,336254,283009,288942,288379,324863
200717,156560,285343,224658,324823,198659
200718,202381,336254,207603,156964,234698
200719,3241,5258,3464,2197,2303
200720,289090,235870,156964,336221,32406
200721,123290,123818,124352,124350,124748
200722,128957,160940,158906,129434,199198
200723,293513,304657,305017,303912,303484
200724,331116,24767,215613,161878,336245
200725,20691,336245,96210,337441,288440
200726,156560,156447,162765,158536,156619
200727,277491,288320,293301,48403,119193
200728,336221,156964,235870,285719,123909
200729,156560,158536,156624,235230,284547
200730,331738,198144,157844,182394,64329
200731,123909,168623,331116,183176,272143
200732,64329,162765,156560,160974,272143
200733,288320,336223,59057,284547,199197
200734,337192,234267,336220,289090,235616
200735,352901,337192,288435,128260,235854
200736,182575,182836,182433,182384,182499
200737,218028,324823,272143,199198,64329
200738,352979,283009,30389,336221,235870
200739,159912,157867,158536,156560,64329
200740,284452,285095,284547,64329,156447
200741,161409,50864,50383,50715,161160
200742,336221,156964,300082,315105,234698
200743,156560,156447,162765,158536,156619
200744,156560,156447,162765,158536,156619
200745,336476,233917,348111,184238,181928
200746,128551,162655,156560,156624,158536
200747,64329,158536,156624,162765,160417
200748,298978,156381,233688,348112,348109
200749,119534,288320,175040,199198,272143
200750,31957,35486,87157,348480,85314
200751,236951,313431,211561,42873,222645
200752,351876,331116,199372,353633,218028
200753,95716,234698,288320,156964,289090
200754,57966,289003,331116,218028,209236
200755,64329,162765,156560,160974,272143
200756,236552,233768,51228,156447,156619
200757,289090,214474,315105,336221,156964
200758,293513,285377,284583,57616,20691
200759,96029,96481,95756,96635,96960
200760,285808,272143,224658,199198,198659
200761,202381,202476,207603,225010,271262
200762,233541,336476,182513,324509,201766
200763,336245,96210,288440,111043,183176
200764,95716,214474,234698,123290,124749
200765,156560,166581,158536,272143,162655
200766,157478,289003,283764,313920,65991
200767,57966,97530,157478,283791,289003
200768,198275,199032,198414,199278,199496
200769,277107,352979,31836,288320,97005
200770,57966,336254,289003,50494,50611
200771,161409,50864,50383,50715,161160
200772,57757,58791,57576,58898,59225
200773,32088,96210,285435,159762,58714
200774,123290,123818,234698,124352,124748
