user_id,article_1,article_2,article_3,article_4,article_5
200079,283009,336254,288942,277107,157478
200080,254414,255747,255007,256026,255875
200081,149612,264771,42530,161801,208473
200082,158536,235230,156560,162765,156447
200083,270607,50504,293514,158882,245161
200084,336220,289186,119534,354086,128260
200085,48403,288680,133506,59057,288988
200086,123826,123289,124748,166581,123290
200087,289003,336221,336223,235616,300082
200088,158536,156447,156560,162765,235230
200089,157478,289003,331116,336221,288321
200090,166581,199197,156624,272143,64329
200091,64329,160417,159762,285648,29984
200092,123289,313807,124749,315088,124748
200093,39894,277107,336254,289003,235870
200094,289186,272143,224658,198659,162655
200095,331116,206120,162378,202559,218028
200096,124352,123290,123757,124228,124350
200097,336223,136041,315105,95716,336221
200098,277164,288942,283009,336254,287083
200099,194923,236610,285377,271262,284583
200100,215993,233688,283505,234006,336220
200101,44769,360884,42353,42354,41922
200102,199197,235230,271551,284547,156624
200103,235084,233926,233541,58595,242185
200104,166129,159275,293513,284583,64329
200105,32082,59057,336221,303180,234698
200106,157478,289003,214753,206785,331116
200107,141004,74895,30420,71432,288320
200108,336245,20691,288440,158536,199198
200109,300923,300473,298310,300755,300537
200110,293114,293050,124350,128551,293062
200111,289003,97530,277107,336254,157478
200112,234698,156964,70428,64346,158536
200113,276970,237524,299152,168623,123909
200114,123757,123289,124350,234698,95716
200115,158536,156447,156560,162765,235230
200116,158082,160417,156560,214800,158536
200117,336220,64409,156964,336221,289090
200118,31836,300715,224658,299032,198659
200119,211723,211415,156560,158536,156447
200120,156964,48712,234698,64409,336221
200121,354086,284096,119534,235854,277492
200122,331116,218028,336254,95716,289003
200123,272143,284547,235230,199198,156560
200124,288440,20691,336245,233688,183176
200125,95716,123290,124228,123818,124352
200126,331116,202355,215613,336254,289003
200127,160974,156624,64329,156619,218337
200128,336221,20691,119534,96210,336220
200129,158536,162655,160974,156624,156447
200130,156624,158536,162655,64329,156560
200131,288320,30611,233595,59057,336223
200132,218028,186947,336254,289003,352979
200133,235230,285298,199198,313431,187065
200134,30389,352979,39894,289003,283009
200135,96103,336245,20691,96210,337441
200136,202416,225010,271262,283764,277067
200137,352979,283009,39894,30389,331116
200138,166581,199198,198659,156447,162655
200139,207309,284547,271551,206168,70646
200140,9649,10127,336245,235524,235616
200141,277107,289003,336221,331116,336245
200142,313355,315088,309540,312276,313756
200143,32295,211481,337728,158536,332968
200144,124748,123290,123826,124350,123613
200145,336254,307779,235854,235616,160974
200146,293522,160748,331780,288627,186823
200147,271362,265991,272514,272513,235870
200148,158536,160974,156560,158082,225055
200149,321041,320303,319599,320639,289003
200150,59057,234698,336221,95716,119193
200151,293513,168623,336221,160158,288320
200152,324823,272143,299767,300755,298246
200153,331116,202355,360646,160417,215613
200154,95716,300082,235870,336223,233595
200155,236951,172576,157844,237524,202701
200156,123757,58606,214800,159762,233478
200157,288435,235854,168623,237524,277491
200158,352979,39894,283009,30389,336254
200159,313602,272143,168623,293301,175040
200160,277107,202381,39894,207603,206785
200161,70429,206415,207758,202320,285908
200162,62568,61913,61966,62748,195843
200163,293114,123826,156624,284985,284547
200164,336221,234698,166581,156560,214474
200165,162655,64329,166581,199198,224658
200166,218028,202355,300082,336254,183176
200167,198659,175040,166581,272143,64329
200168,158082,78357,198659,160974,64329
200169,336221,337441,336245,32088,57616
200170,270607,245161,293514,119193,336221
200171,276970,156625,95972,140678,168623
200172,160974,158536,272143,160417,156624
200173,324823,272143,299767,300755,298246
200174,353874,348132,107187,160543,221711
200175,158536,156447,156560,162765,235230
200176,57616,162655,199197,166581,66672
200177,166581,198659,175040,182394,224658
200178,161801,156560,158536,156447,162655
200179,96210,20691,128260,277492,307779
200180,304788,303686,303781,303967,303930
200181,283123,352990,42356,103210,42951
200182,354086,277492,284602,284096,36399
200183,161801,161506,235652,272143,160417
200184,156624,218337,156560,64329,158536
200185,4967,4767,293331,4715,4983
200186,215674,119534,235652,277492,214283
200187,284547,313431,156624,64329,199197
200188,285343,286161,284547,285342,278312
200189,57616,336245,96210,96244,284583
200190,161409,50383,50864,61582,161160
200191,331116,57966,336254,39894,283009
200192,352979,30389,283009,236338,214631
200193,284547,156619,235230,199197,175040
200194,158536,156447,156560,162765,235230
200195,202478,235804,235230,158536,233934
200196,166581,198659,175040,182394,224658
200197,327118,336245,119193,20691,59057
200198,336254,273672,274168,272802,273461
200199,212234,211455,357715,42951,189524
200200,289126,95716,257291,156964,235870
200201,70428,87236,87228,107212,87231
200202,303180,133160,288320,237524,168623
200203,293513,245041,158882,336221,95716
200204,337192,336221,336223,336220,235616
200205,353633,283402,209013,288440,351875
200206,236266,64329,156964,159762,162655
200207,314359,312476,313728,313655,309366
200208,157478,57966,285849,97530,289003
200209,124350,123289,283392,124352,236951
200210,97670,209236,331116,202559,162378
200211,293062,331737,128957,293050,141056
200212,123826,59506,123564,124350,244179
200213,209013,209348,58619,158915,284422
200214,59572,284583,286161,164141,31911
200215,336221,214631,235870,156964,300082
200216,123909,277491,354086,276970,337192
200217,300529,300923,300128,299369,298524
200218,137645,136145,137697,133816,137175
200219,202355,157815,158293,149879,48145
200220,286161,168623,276970,303180,288320
200221,166581,218337,156560,160417,158536
200222,129799,354086,288435,284339,181585
200223,202330,207848,234269,208531,203199
200224,224658,235616,272143,175040,199198
200225,324823,272143,299767,300755,298246
200226,300048,36329,36292,36349,167172
200227,313431,206168,284547,271551,199197
200228,337192,336221,336220,235616,277491
200229,335617,335452,289090,336220,234698
200230,146229,156560,206090,207990,207786
200231,64329,160974,272143,156560,156447
200232,324823,272143,299767,300755,298246
200233,277107,283009,352979,30389,157478
200234,157798,225010,236566,313920,277067
200235,50644,30760,211442,277107,283009
200236,50405,156560,156447,320891,158536
200237,336221,235870,234698,95716,127147
200238,166581,233478,160132,214800,199198
200239,276970,284422,168623,140678,156625
200240,160146,160974,156560,160417,162655
200241,285648,129960,250604,175040,129862
200242,124350,283392,123289,124352,236951
200243,158906,123368,124749,124748,124228
200244,64329,286321,324823,175040,272143
200245,57966,157478,97530,285849,331116
200246,29953,194923,277491,336221,337192
200247,166581,198659,175040,182394,224658
200248,175040,156560,224658,166581,324823
200249,264771,166581,161801,161506,64329
200250,336220,284096,337192,352901,354086
200251,218337,64329,324823,166581,162655
200252,30389,39894,289003,352979,157478
200253,50644,30760,211442,64329,198659
200254,336223,336220,336221,234698,95716
200255,284583,236610,332198,313920,237580
200256,272660,225055,158536,166581,64329
200257,283009,352979,39894,30389,277492
200258,331116,202355,277492,336220,289090
200259,300082,336223,336221,31836,234698
200260,337873,337624,166958,338093,3434
200261,336221,214631,156964,95716,81975
200262,284547,285648,107205,285343,285342
200263,236610,336245,285719,20691,289126
200264,111210,159762,235854,293301,233478
200265,160974,158082,158536,156560,64329
200266,234698,272143,156624,156560,158536
200267,218028,202355,336254,289003,57966
200268,320607,320901,317775,159762,158536
200269,119219,118500,220139,114089,118464
200270,162765,160146,158536,156560,160417
200271,96210,20691,96103,156447,236951
200272,289186,277491,156964,336220,235616
200273,199197,198659,162655,182394,224658
200274,158536,160974,156560,158082,225055
200275,234698,95716,272143,224658,162655
200276,202355,202559,208539,293301,202493
200277,351364,351875,351876,327118,20691
200278,331780,208981,235854,237452,206763
200279,235616,199197,272143,124176,156624
200280,86699,311902,314526,105950,313189
200281,336245,20691,288440,233688,183176
200282,323781,323926,323539,323546,324286
200283,272143,162765,160417,336476,348111
200284,64329,199197,272143,286161,331738
200285,285849,277107,336254,97530,39894
200286,123290,124748,124352,123818,123757
200287,181585,111043,233688,128260,289126
200288,158536,300470,202383,160974,156560
200289,286161,284547,59057,336223,133160
200290,202381,289003,206785,285849,283009
200291,272143,36129,35908,36161,36335
200292,336221,234698,156964,95716,271997
200293,166581,214474,36161,198659,156447
200294,64329,42761,158082,272143,158536
200295,100918,315105,95716,121640,293062
200296,355155,160417,158536,272143,156560
200297,48962,48605,48941,156560,48972
200298,218028,336254,289003,57966,96210
200299,202388,208360,224354,124194,211415
200300,111892,198980,199198,107195,272143
200301,96210,20691,336221,119193,234698
200302,183176,288435,235854,234267,277491
200303,111663,111323,110364,111556,259223
200304,288435,277492,128260,289090,235854
200305,293114,123826,124350,124748,198659
200306,313355,313619,313242,166581,198659
200307,363916,156807,293384,70429,73506
200308,59829,336476,182513,299697,348134
200309,198659,91363,202636,166581,36161
200310,158536,156447,156560,162765,235230
200311,175040,59057,144844,145259,142292
200312,225124,5387,48972,285648,48421
200313,331116,202355,224658,166581,199197
200314,64329,160974,272143,156560,156447
200315,277107,39894,336221,234698,128260
200316,236566,283764,313920,58580,277067
200317,336221,235870,156964,166581,158536
200318,156560,106821,198659,64329,86066
200319,124177,293114,124350,124748,123289
200320,352901,358109,284602,336220,354086
200321,166581,198659,182394,216102,224658
200322,250043,298445,300234,297959,199197
200323,97530,336254,277107,283009,156964
200324,64329,160974,272143,156560,156447
200325,166585,164013,166228,72227,224171
200326,175040,224658,324823,199197,64329
200327,277491,235616,284096,235854,289090
200328,32088,96210,286321,175040,108855
200329,299697,324823,175040,166581,199198
200330,107301,175040,199197,166581,64329
200331,337192,206785,336220,289090,289186
200332,235854,236338,64409,235870,336221
200333,264033,316300,277036,288548,271677
200334,208237,59057,95716,234698,271261
200335,351876,353504,20691,353593,353676
200336,214474,123909,168623,276970,36394
200337,158536,156447,156560,162765,235230
200338,181674,182274,181929,182098,184292
200339,245041,245181,245011,158882,293513
200340,360990,30247,303514,173406,70195
200341,156654,257291,293301,285719,224013
200342,234698,123909,272143,168623,336223
200343,156301,336221,336223,156964,63291
200344,123818,124352,124749,123290,124748
200345,50864,50383,161409,161160,61582
200346,337192,284096,354086,352901,234267
200347,47786,48758,48063,48972,49012
200348,96210,32088,288440,336245,337441
200349,271262,236610,57616,285377,96210
200350,58580,257291,285719,159762,289126
200351,285849,57966,289003,97530,157478
200352,156296,49282,336220,277492,225010
200353,159762,158536,64329,160974,162655
200354,156560,199198,286161,235230,272143
200355,30389,352979,39894,283009,289003
200356,181585,119534,111043,233688,128260
200357,96481,96029,96960,95743,95756
200358,235616,277491,272143,235854,182394
200359,218028,202355,7751,7759,336245
200360,166322,160565,157478,288942,285849
200361,233917,336476,348111,184238,341838
200362,235870,235616,336221,234698,156964
200363,272143,198659,224658,199198,285808
200364,361681,156381,158766,64329,198659
200365,123818,20691,96210,123290,124352
200366,158536,156447,156560,162765,235230
200367,331116,214753,202355,215613,315146
200368,36162,209122,211442,208582,202652
200369,283402,20691,96210,337441,288440
200370,300082,352983,234698,235870,95716
200371,156560,160974,64329,158536,160417
200372,236065,336476,156624,272143,199198
200373,272143,64329,162655,160974,158536
200374,156839,156843,156560,206168,206934
200375,331116,58064,336220,57173,289090
200376,292552,289431,277302,289417,276979
200377,175040,156560,224658,166581,324823
200378,156560,50864,106819,5408,202087
200379,208981,208582,199474,293513,245041
200380,277492,289090,288482,277491,293114
200381,235616,172576,128722,129441,129892
200382,233917,336476,348111,184238,341838
200383,20691,199198,166581,199197,182394
200384,283009,360563,97530,32196,39894
200385,270607,245161,293514,288528,123290
200386,156447,199198,162655,158536,160417
200387,235616,119193,95716,257291,48403
200388,293114,123826,162655,124350,124748
200389,198659,64329,166581,182394,224658
200390,14030,14868,16132,16035,16276
200391,156560,157332,162765,158536,156447
200392,272143,121834,218144,261612,176586
200393,20691,288440,336245,283505,337441
200394,352979,283009,235870,234698,336221
200395,288320,277492,277491,336221,235616
200396,289090,277491,271261,119193,336221
200397,64329,160974,156619,284547,272143
200398,354086,337192,277492,336220,133160
200399,166585,164013,166228,72227,224171
200400,65964,65896,66346,284136,320699
200401,174500,95716,264771,156447,158536
200402,182256,58891,199198,198659,175040
200403,235524,235616,156964,64409,235870
200404,336254,331116,288440,111043,20691
200405,160974,234698,160417,156560,175040
200406,128260,277492,288435,119534,235854
200407,158536,160974,156560,158082,225055
200408,20691,119534,336221,96210,288440
200409,107196,156624,159762,107276,107151
200410,289090,95716,352901,39960,277492
200411,207975,277491,205331,277492,272513
200412,284547,338350,235230,135899,135996
200413,234698,233717,235230,284547,199197
200414,284583,20691,271262,288440,96210
200415,277491,234267,234698,289090,336223
200416,352637,269220,165788,339812,352063
200417,156560,303292,64329,162765,301805
200418,175040,156560,224658,166581,324823
200419,327118,336221,328222,286161,327806
200420,59057,289186,336223,31520,160132
200421,202355,202559,255354,234698,160748
200422,336220,277491,336221,119193,95716
200423,354086,307779,183176,289126,277491
200424,286336,122069,283552,42356,31594
200425,288528,336245,293513,97538,65991
200426,336220,146226,235616,234698,59057
200427,141134,123757,123909,158536,181873
200428,285849,336254,288942,157478,283009
200429,277491,97108,95519,31053,91390
200430,348093,348109,59057,271261,119193
200431,158536,156560,160417,162655,64329
200432,58565,156964,234698,223931,64346
200433,183176,354086,288435,118391,235854
200434,161801,119193,63307,48403,288320
200435,160417,156560,158536,162655,324823
200436,124748,123289,123757,124350,124749
200437,161801,48878,141004,161506,264771
200438,64409,234698,95977,293062,338340
200439,160974,158536,272143,160417,156624
200440,283009,352979,39894,30389,57966
200441,124228,123818,124176,123290,124352
200442,50864,50383,161409,161160,61582
200443,124749,218337,293114,199198,64329
200444,175040,156560,224658,166581,324823
200445,156964,234698,235870,336221,235616
200446,331116,336245,285377,270607,293513
200447,166581,198659,175040,182394,224658
200448,65991,293050,156052,208118,32082
200449,205824,209236,70646,218028,235230
200450,336220,288435,354086,284096,183176
200451,66206,70646,69736,65753,284272
200452,283009,352979,39894,30389,288440
200453,289090,277491,336221,300082,235870
200454,233688,167172,111043,128260,119534
200455,324823,272143,299767,300755,298246
200456,288320,59057,160417,158536,156447
200457,336254,283009,198659,276970,168623
200458,202320,202381,285908,39894,30389
200459,336221,214631,156964,315105,235870
200460,166583,272143,158536,313431,156619
200461,160974,158536,272143,160417,156624
200462,211723,20691,96210,233742,288440
200463,288320,175040,199197,272143,198659
200464,119534,95716,336221,124228,336223
200465,181585,111043,128260,175162,336221
200466,234698,168623,336221,336223,331116
200467,273090,272934,273394,271887,271919
200468,233917,336476,348111,184238,341838
200469,141422,69597,61994,279200,353680
200470,283764,271262,277067,236566,59057
200471,284583,288320,141004,59057,303180
200472,108856,336380,218337,128551,199198
200473,277491,277492,288435,289090,354086
200474,128260,235616,336221,156964,235870
200475,235230,198659,64329,160417,156624
200476,235652,63307,161506,272143,158536
200477,224658,324823,199197,198659,272143
200478,352979,30389,283009,39894,157478
200479,124352,124748,123757,123290,214800
200480,236566,58580,276970,199198,124228
200481,336476,236961,182513,234000,348111
200482,122117,121637,141013,121414,137278
200483,336221,156964,300082,235870,315105
200484,209653,336476,206934,286161,284547
200485,235870,214631,156964,64409,336221
200486,166581,198659,175040,182394,224658
200487,124228,272143,214283,63307,235652
200488,158536,156447,156560,162765,235230
200489,336220,156964,289090,235616,235870
200490,225010,207757,208094,202476,207731
200491,208970,128260,119534,235616,224354
200492,58565,236338,214631,300082,336221
200493,158536,31836,168623,156447,289186
200494,133160,303180,288320,59057,336221
200495,285849,336254,202381,250925,289003
200496,283009,97530,336254,39894,352979
200497,214474,162655,158536,156619,156624
200498,336220,235870,277491,234698,235616
200499,234698,272143,235870,95716,206934
200500,293513,96210,336245,20691,336380
200501,271262,198199,337735,83534,284985
200502,160974,158536,272143,160417,156624
200503,331116,336245,284583,96210,288440
200504,49282,293513,336934,161506,87228
200505,234269,337192,235870,336220,234698
200506,283402,57616,277067,286321,108855
200507,123826,293114,124350,124748,284985
200508,336380,128551,336223,214474,31520
200509,218028,202355,61594,336254,289186
200510,166581,198659,175040,182394,224658
200511,215613,218028,315146,214753,202355
200512,235870,336221,235616,271261,234698
200513,235870,315105,235616,95716,234698
200514,285648,336607,336476,175040,272143
200515,64329,160974,272143,156560,156447
200516,123289,124350,124734,293050,124176
200517,285377,271262,337441,96210,288440
200518,285849,157478,331116,97530,277107
200519,235525,288320,289090,161506,288482
200520,233478,160132,214800,159762,64329
200521,313431,284547,64329,272143,156619
200522,198659,272143,64329,324823,182394
200523,254899,254619,255955,255556,255667
200524,234267,289090,277491,48403,235854
200525,159275,96210,20691,303565,129434
200526,215993,181585,336245,96210,64329
200527,47988,47999,47728,47696,47825
200528,160142,235524,277491,336221,234267
200529,198659,331116,168623,96210,288440
200530,166585,164013,166228,72227,224171
200531,202355,331116,162378,209236,286161
200532,70839,156560,162655,160748,128551
200533,175040,156560,224658,166581,324823
200534,233717,159762,156560,161100,156447
200535,336476,293301,284452,42437,42693
200536,160974,199198,162655,156624,166581
200537,161439,95972,289126,276970,168623
200538,202381,352979,283009,39894,289003
200539,208562,206735,208360,202388,71298
200540,93278,55802,58793,58019,59156
200541,336220,236207,160417,272143,156560
200542,57966,289003,336254,183613,224354
200543,277107,352979,41405,42560,358109
200544,233742,284096,64329,277492,50715
200545,160974,160417,158536,162655,235230
200546,20691,336245,288440,337441,285298
200547,64329,160974,272143,156560,156447
200548,277107,352979,283009,255747,255188
200549,160974,156624,156447,156619,160417
200550,285343,286161,284547,285342,278312
200551,29953,32082,336220,234269,234267
200552,352979,277107,157478,336254,289003
200553,57748,209013,236566,202652,58580
200554,276970,140678,156625,168623,123665
200555,277107,283009,352979,336220,58580
200556,108855,257291,159762,293301,271921
200557,181583,184018,182253,184007,184205
200558,64409,235616,235870,336221,300082
200559,64329,156560,2303,158536,36161
200560,285849,313556,336254,177442,157478
200561,198659,156447,156560,166581,199198
200562,234698,338015,285648,64329,124350
200563,331116,199372,202355,162378,158541
200564,156279,50644,30760,211442,277107
200565,198659,166581,276970,272143,199197
200566,338339,272218,64329,160974,166581
200567,336221,64409,235870,234698,300082
200568,293513,245161,162107,158536,156623
200569,158536,156447,156560,162765,235230
200570,30611,288320,233595,336223,156624
200571,331116,202559,162378,218028,298831
200572,96210,20691,336220,336221,183176
200573,336220,277491,234267,337192,235616
200574,235870,300082,336221,198199,156964
200575,108856,190999,315105,336380,214021
200576,236338,64409,235870,234698,300082
200577,162338,206168,129029,199197,70646
200578,199197,198659,162655,182394,224658
200579,271262,283764,236566,313920,277067
200580,235870,277491,156964,336221,289090
200581,175040,156560,224658,166581,324823
200582,57475,59681,58333,58537,96244
200583,50864,50383,161409,161160,61582
200584,118348,277107,283009,157478,336254
200585,336220,96106,289090,128260,235616
200586,123289,124748,123909,124228,123818
200587,208582,208981,163467,183176,282546
200588,283009,166581,175040,272143,198659
200589,87194,331116,336245,337441,156964
200590,271262,199197,162655,182394,64329
200591,157478,289003,331116,277491,336245
200592,96127,20691,288440,336245,32088
200593,195243,194561,195034,194406,194686
200594,124352,123757,123290,207982,206247
200595,202370,205958,234308,224417,209122
200596,39894,277107,202320,283009,289003
200597,218028,277491,337192,289090,336221
200598,336220,289090,64329,160974,158536
200599,124177,123757,182394,199197,162655
200600,171689,199230,98394,98379,106516
200601,36161,35908,36129,2303,348111
200602,175040,156560,224658,166581,324823
200603,288435,337192,277492,277491,235854
200604,337192,354086,128260,277492,289090
200605,175040,156560,224658,166581,324823
200606,277107,156560,266023,266020,166581
200607,123290,124352,158536,123818,124228
200608,207603,202381,58619,208981,208582
200609,337192,235854,354086,307779,288435
200610,198659,224658,285343,64329,218337
200611,158536,156560,160417,162655,324823
200612,158536,156447,156560,162765,235230
200613,283009,352979,39894,30389,168623
200614,233478,160132,58606,293301,214800
200615,271261,336221,129591,199198,198659
200616,194289,96210,336245,20691,58580
200617,336221,235616,234698,119193,95716
200618,273157,266007,266009,36329,199198
200619,166581,199198,235230,285070,198659
200620,175040,156560,224658,166581,324823
200621,324823,272143,299767,300755,298246
200622,124350,285719,293301,158536,233717
200623,233688,354086,181585,111043,336220
200624,285648,156624,175040,199197,64329
200625,158082,64329,156560,156447,218337
200626,208237,235616,235524,234698,289186
200627,199938,70999,233997,203890,70033
200628,20691,336245,119534,288440,336220
200629,337735,299146,284985,313996,198659
200630,336245,96210,288440,236207,237524
200631,336245,20691,288440,337441,293513
200632,348112,348093,348089,235854,214800
200633,277491,235854,289090,336220,156964
200634,32082,156964,234269,289090,336221
200635,156625,198659,64329,162655,166581
200636,96103,288440,336245,15653,20691
200637,327095,326936,327118,289034,31520
200638,336254,166129,336934,57748,70215
200639,337192,284096,288435,354086,277491
200640,64329,160974,272143,156560,156447
200641,159019,50864,70134,235230,50823
200642,195804,191971,187005,195773,195603
200643,288435,128260,277492,235854,284547
200644,331116,199372,218028,202355,336254
200645,49282,342713,121771,272143,120842
200646,158536,156447,156560,162765,235230
200647,206415,277107,207603,289003,202381
200648,160417,166581,199198,156447,175040
200649,208539,50864,156560,65493,64329
200650,199197,198659,199198,336220,272143
200651,181585,119534,354086,111043,215993
200652,272218,235689,160158,160940,284985
200653,293513,168623,96210,128260,277491
200654,124352,124748,123757,123290,214800
200655,42422,66326,70095,69802,65024
200656,172687,173924,173427,173642,174392
200657,83534,108856,336380,166581,31520
200658,183176,288435,118391,128260,123757
200659,35785,156964,50864,168681,234698
200660,123818,123290,124352,123757,124748
200661,158536,156447,156560,162765,235230
200662,336254,289003,331116,39894,30389
200663,215613,218028,315146,214753,202355
200664,119193,48403,271921,286321,64329
200665,271262,332198,57616,284583,96244
200666,7694,352555,261612,217681,219008
200667,208145,206211,218337,285343,64329
200668,64409,156964,235616,64329,214631
200669,50864,157079,161409,157501,70737
200670,264523,156560,156447,283402,257100
200671,307779,183176,336220,336221,289090
200672,73271,234269,235870,336221,337192
200673,123368,124228,123818,124352,123290
200674,157478,289003,285849,206785,209013
200675,215674,181873,224658,162655,175040
200676,64329,159275,156560,159763,166581
200677,158536,160974,156560,158082,225055
200678,194935,194923,194780,194097,191851
200679,233717,181411,276946,182023,182485
200680,59829,336476,182513,299697,348134
200681,162248,336221,234698,65991,95716
200682,50494,277107,352979,313556,283009
200683,183176,233688,198659,283505,108855
200684,277492,336220,289090,214474,124350
200685,157748,159762,214800,236207,293301
200686,123909,91362,95743,285648,96029
200687,348112,166581,276970,293114,158536
200688,157478,57966,289003,331116,97530
200689,74702,74705,159197,50864,187156
200690,234698,336223,95716,336380,315105
200691,111934,73413,331116,73500,123818
200692,57475,321784,320720,320571,320545
200693,205824,70591,119534,354086,235854
200694,354086,337192,284096,235854,277491
200695,293114,123289,293050,313431,58891
200696,277067,271262,313920,250043,236610
200697,336245,20691,288440,215993,283505
200698,289090,277492,303180,31836,336223
200699,166581,198659,182394,216102,224658
200700,236951,158536,166581,64329,198659
200701,352979,283009,277107,97530,285849
200702,235230,285298,199198,313431,187065
200703,336220,336221,354086,128260,119534
200704,331116,202355,293050,293327,292647
200705,198159,133160,336380,128551,64329
200706,64329,199198,224658,166581,272143
200707,343256,47683,48162,199198,48543
200708,337192,336220,288435,234267,234698
200709,129434,123818,124176,123289,124352
200710,336476,278808,348111,275192,275189
200711,160417,156560,158536,162655,324823
200712,162655,158536,64329,160417,156447
200713,270229,48403,336223,235870,271261
200714,336245,20691,277492,284583,194289
200715,336254,283009,288942,331780,319653
200716,336254,288942,283009,288379,324768
200717,224658,272143,156560,198659,285343
200718,202381,207603,336254,64409,300082
200719,2303,3464,3241,5258,4528
200720,289090,235870,156964,32406,272143
200721,123290,124350,124748,123818,124352
200722,160940,128957,166581,158906,129434
200723,293513,305017,304657,303484,304175
200724,331116,215613,24767,336245,161878
200725,20691,336245,337441,288440,316407
200726,158536,156447,156560,162765,235230
200727,277491,293301,288320,156654,119193
200728,336221,156964,123909,235870,285719
200729,156560,158536,175040,156624,235230
200730,331738,198144,157844,199198,182394
200731,336221,234698,123909,168623,331116
200732,64329,160974,272143,156560,156447
200733,336223,288320,59057,284547,199197
200734,337192,234267,336220,235616,289090
200735,352901,128260,288435,337192,235854
200736,182575,182836,182499,182433,182384
200737,218028,198659,324823,199198,272143
200738,352979,283009,30389,235870,156964
200739,159912,157867,158536,156560,162655
200740,284452,285095,284547,272143,64329
200741,161409,50383,50864,61582,161160
200742,336221,300082,156964,315105,95716
200743,158536,156447,156560,162765,235230
200744,158536,156447,156560,162765,235230
200745,233917,336476,348111,184238,341838
200746,128551,160417,156624,162655,156560
200747,158536,64329,156624,160417,272143
200748,298978,233688,156381,181585,336245
200749,119534,198659,288320,175040,272143
200750,31957,87157,35486,85314,36273
200751,236951,211561,313431,42761,204906
200752,351876,331116,353633,199372,202355
200753,289090,288320,95716,234698,156964
200754,57966,289003,331116,218028,209236
200755,64329,160974,272143,156560,156447
200756,236552,233768,156447,51228,158536
200757,214474,315105,289090,156964,336223
200758,293513,285377,284583,57616,96210
200759,96481,96029,96960,95743,95756
200760,272143,198659,224658,199198,285808
200761,202381,58580,202476,207603,57616
200762,233541,336476,182513,201766,324509
200763,336245,96210,288440,111043,283505
200764,95716,214474,160974,234698,123289
200765,158536,162655,156560,166581,272143
200766,157478,289003,283764,202416,313920
200767,57966,97530,283791,289003,331116
200768,198275,198414,198807,199278,336221
200769,277107,352979,264771,31836,97005
200770,57966,289003,336254,50494,50611
200771,161409,50383,50864,61582,161160
200772,58791,59225,57757,58898,57576
200773,32088,96210,211561,58714,285435
200774,123290,123818,124748,124352,124350
