user_id,article_1,article_2,article_3,article_4,article_5
200106,206785,157478,289003,209236,162378
200107,74895,71432,75376,133160,31836
200108,336245,20691,288440,199198,175040
200109,300128,298310,300473,300923,300537
200110,124350,293062,293114,128551,338340
200111,336254,283009,97530,289003,157478
200112,156964,234698,64346,70428,161506
200113,276970,237524,168623,299152,123909
200114,95716,234698,123290,123757,123289
200115,156447,158536,156560,156619,162765
200116,301008,294122,294125,214800,160974
200117,234698,336221,235870,289090,277492
200118,31836,300715,299032,224658,298041
200119,211723,211415,156560,158536,156447
200120,234698,64409,84019,84020,30909
200121,354086,119534,277492,235854,284096
200122,331116,218028,336254,157478,289003
200123,235230,207994,187065,284547,206462
200124,20691,288440,336245,233688,183176
200125,95716,123290,124350,124228,123818
200126,331116,202355,215613,336254,289003
200127,160974,156624,156619,159762,162655
200128,96210,336245,20691,288440,183176
200129,158536,156447,160974,64329,156619
200130,156624,64329,158536,156560,162655
200131,288320,30611,233595,336223,59057
200132,218028,336254,289003,352979,186947
200133,187065,235230,199198,313431,285298
200134,352979,39894,30389,283009,289003
200135,336245,20691,96210,96103,337441
200136,271262,236566,313920,225010,283764
200137,283009,39894,352979,30389,289003
200138,198659,64329,166581,199198,156560
200139,206168,70646,207309,208322,284547
200140,10127,9649,336245,235524,283402
200141,277107,289003,331116,96210,336245
200142,315088,313355,309540,312276,313756
200143,337728,338497,32295,332968,211481
200144,124748,123290,124350,123826,123613
200145,336254,160974,159762,235854,277492
200146,293522,331780,160748,332041,288627
200147,271362,265991,272514,272513,234698
200148,158082,160974,158536,166581,160417
200149,321041,320639,317804,320303,319599
200150,234698,119193,95716,59057,48403
200151,293513,160158,168623,48403,119193
200152,300755,299767,324823,298246,175040
200153,331116,202355,360646,215613,156560
200154,95716,234698,300082,235870,336223
200155,215861,172576,236951,157844,237524
200156,123757,233478,159762,58606,111210
200157,288435,235854,277491,168623,301015
200158,39894,352979,283009,30389,289003
200159,84273,168623,293301,289126,313602
200160,202381,39894,277107,207603,206785
200161,207758,206415,285908,202320,70429
200162,61913,61966,62748,62568,62599
200163,293114,284547,284985,64329,124350
200164,336221,214474,234698,175040,64329
200165,199197,166581,162655,175040,64329
200166,218028,202355,336254,183176,336221
200167,64329,198659,272143,199198,166581
200168,78357,64329,199198,160974,166581
200169,336245,96210,20691,336221,288440
200170,270607,245161,293514,119193,336221
200171,140678,168623,95972,276970,123818
200172,160417,160974,156624,156619,158536
200173,300755,299767,298246,324823,175040
200174,353874,221711,283123,348132,107187
200175,156447,158536,156560,156619,162765
200176,57616,66672,64329,198659,199198
200177,198659,182394,199197,224658,272143
200178,161801,156560,158536,156447,162655
200179,96210,20691,183176,277492,128260
200180,303967,303686,303781,304788,304487
200181,283123,352990,42356,282539,103210
200182,284602,337192,354086,284096,277492
200183,161801,161506,235652,272143,158536
200184,156560,64329,162655,156624,198659
200185,4967,4983,293331,4715,4772
200186,215674,119534,277492,63307,87174
200187,199197,313431,284547,156624,64329
200188,285343,286161,284547,285342,278312
200189,30374,96210,20691,336245,57616
200190,50864,50715,161409,50383,161160
200191,57966,336254,39894,289003,277107
200192,352979,30389,283009,336221,235870
200193,284547,199197,235230,156619,175040
200194,156447,158536,156560,156619,162765
200195,202478,235804,235230,233934,156619
200196,198659,182394,199197,224658,272143
200197,327118,20691,336245,119193,48403
200198,273672,272387,272802,274168,272759
200199,212234,211455,357715,286336,42951
200200,95716,235870,156964,234698,289126
200201,70428,87236,87231,87228,107212
200202,288320,303180,133160,301015,237524
200203,293513,245041,158882,336221,95716
200204,337192,336220,336221,336223,235616
200205,283402,351875,353633,354099,336245
200206,236266,156964,234698,159762,300263
200207,312476,314359,313728,313655,309366
200208,289003,285849,157478,57966,331116
200209,283392,124350,123289,124352,236951
200210,209236,162378,97670,218028,331116
200211,321369,16764,293050,137697,141056
200212,123826,123564,59506,244179,208138
200213,209013,209348,58619,158915,284422
200214,59572,286161,283437,284583,32547
200215,336221,235870,214631,300082,156964
200216,277491,354086,276970,337192,301015
200217,300923,300128,299369,298524,300529
200218,136145,137697,133816,137645,135421
200219,202355,157815,158293,149879,48739
200220,276970,286161,288320,133160,168623
200221,166581,156560,160417,218337,158536
200222,129799,183176,284339,288435,354086
200223,208237,207848,234269,208531,202330
200224,235616,199198,64329,272143,313431
200225,300755,299767,324823,298246,175040
200226,300048,36329,107301,36292,36855
200227,199197,70646,272143,235230,284547
200228,336220,337192,336221,235616,277492
200229,335452,335617,336220,96210,20691
200230,207990,206090,207786,157078,161100
200231,162765,156560,159762,64329,162655
200232,300755,299767,298246,324823,175040
200233,277107,352979,283009,30389,157478
200234,225010,157798,58580,236566,313920
200235,50644,211442,283009,30760,277107
200236,50405,156560,320891,156447,158536
200237,336221,234698,235870,95716,336223
200238,233478,160132,214800,166581,64329
200239,276970,284422,168623,236444,140678
200240,156560,160146,162655,64329,160417
200241,285648,129596,175040,250604,129694
200242,124350,283392,123289,124352,236951
200243,158906,124749,124228,123818,123290
200244,286321,324823,175040,64329,199198
200245,289003,157478,57966,285849,331116
200246,194923,336220,336221,29953,234269
200247,198659,182394,199197,224658,272143
200248,198659,166581,199198,156560,64329
200249,264771,161801,161506,336476,166581
200250,336220,337192,288435,284096,354086
200251,324823,64329,272143,199198,218337
200252,39894,336254,289003,352979,157478
200253,50644,211442,30760,64329,166581
200254,336220,235870,336221,95716,234698
200255,284583,236610,332198,313920,96244
200256,160974,199198,182394,225055,162655
200257,352979,39894,283009,30389,277492
200258,331116,202355,336220,337192,277492
200259,336223,336221,95716,234698,119193
200260,337873,337624,338093,166958,58939
200261,336221,156964,234698,214631,95716
200262,284547,285648,285342,285343,284452
200263,236610,336245,96210,20691,288440
200264,111210,235854,233478,293301,160132
200265,158082,160974,156560,160417,158536
200266,234698,272143,160974,158536,64329
200267,218028,202355,336254,289003,57966
200268,320901,320607,317775,159762,158536
200269,119219,118500,118464,114089,220139
200270,156560,160146,156447,162765,158536
200271,96210,20691,96103,214709,236951
200272,277491,336220,336221,235870,156964
200273,198659,182394,199197,224658,156560
200274,158082,160974,158536,166581,160417
200275,95716,234698,198659,64329,182394
200276,202355,202559,208539,202493,70428
200277,351875,351364,351876,353575,288440
200278,331780,237452,206763,208981,235854
200279,235616,293050,199198,199197,124176
200280,311902,314526,154115,313189,105950
200281,336245,20691,288440,233688,183176
200282,323539,323926,324393,324029,323781
200283,272143,348111,336476,337890,160417
200284,199197,286161,272143,64329,331738
200285,285849,283009,336254,277107,97530
200286,123290,124352,123818,288440,336245
200287,181585,111043,233688,128260,50864
200288,202383,158536,156447,156560,160974
200289,284547,336223,48403,288320,59057
200290,206785,289003,336254,285849,202381
200291,36161,35908,36129,36282,2303
200292,234698,336221,95716,156964,59057
200293,214474,36161,64329,199198,166581
200294,42761,156447,64329,156560,158536
200295,100918,95716,315105,234698,128957
200296,355155,160974,160417,158536,182513
200297,48941,48962,48605,48972,283123
200298,218028,336254,289003,57966,96210
200299,202388,224354,208360,211415,214474
200300,198980,199198,272143,224658,111892
200301,96210,20691,336221,234698,48403
200302,183176,288435,289090,234267,235854
200303,111556,111663,111323,111738,110364
200304,336220,277492,235854,289090,128260
200305,293114,123826,124748,124350,199197
200306,313242,313619,313355,272721,199198
200307,293384,50494,70429,73506,198605
200308,336476,182513,59829,284474,299697
200309,91363,95585,36161,237524,64329
200310,156447,158536,156560,156619,162765
200311,144844,145259,142292,175040,59057
200312,225124,5387,48972,205052,285648
200313,331116,202355,59057,224658,64329
200314,162765,156560,159762,64329,162655
200315,277107,39894,183176,48409,128260
200316,236566,58580,313920,283764,225010
200317,336221,235870,156964,166581,158536
200318,106821,86066,96029,64329,198659
200319,293114,124350,123289,124748,123290
200320,336220,284602,352901,354086,337192
200321,198659,182394,199197,224658,272143
200322,298445,300234,297959,250043,298760
200323,336254,97530,277107,283009,336221
200324,162765,156560,159762,64329,162655
200325,166585,166228,164013,224171,166583
200326,324823,224658,175040,166581,64329
200327,289090,277491,235616,234267,277492
200328,32088,96210,3140,286321,108855
200329,324823,175040,299697,64329,199197
200330,199198,175040,324823,107301,198659
200331,206785,336220,277491,235616,289090
200332,235854,235616,236338,64409,235870
200333,264033,288548,316300,271677,277036
200334,208237,234698,336221,119193,271261
200335,351876,353504,20691,353593,96210
200336,214474,276970,25325,168623,36394
200337,156447,158536,156560,156619,162765
200338,181674,181929,184292,182274,183517
200339,245041,245181,245011,293513,244621
200340,360990,30247,173406,70195,118167
200341,156654,293301,224013,257291,285719
200342,123909,331116,272143,168623,96210
200343,156301,251058,277491,336223,63291
200344,124749,123289,124350,123290,124352
200345,50864,50715,161409,50383,161160
200346,284096,337192,234267,352901,336220
200347,48758,47786,49012,48972,47999
200348,96210,288440,336245,32088,337441
200349,285377,271262,57616,236610,336245
200350,58580,159762,158536,64329,257291
200351,289003,285849,57966,97530,331116
200352,49282,156296,225010,336245,168416
200353,159762,156619,64329,156624,158536
200354,156560,286161,235230,285342,187065
200355,39894,352979,30389,289003,283009
200356,181585,111043,233688,336245,119534
200357,96029,96635,96481,95756,96960
200358,289090,277491,235616,235854,64329
200359,218028,202355,7751,7759,20691
200360,160565,166322,157478,285849,336254
200361,336476,184238,233917,348111,181928
200362,235616,235870,336220,234698,336221
200363,64329,285808,324823,199198,272143
200364,156381,158766,361681,64329,157650
200365,20691,96210,336245,288440,123290
200366,156447,158536,156560,156619,162765
200367,331116,202355,214753,215613,315146
200368,36162,211442,209122,237822,208582
200369,283402,96210,20691,337441,288440
200370,95716,234698,300082,235870,336223
200371,156447,156560,158536,64329,156619
200372,336476,64329,156624,199198,272143
200373,64329,160974,156624,162655,158536
200374,156839,156843,156560,336223,286161
200375,331116,57173,58010,289090,58064
200376,292552,276979,289417,289433,289431
200377,198659,166581,199198,156560,64329
200378,106819,5408,106200,202087,201775
200379,208981,208582,199474,293513,245041
200380,277492,289090,288482,336220,288321
200381,235616,128722,129441,129892,129694
200382,336476,184238,233917,348111,181928
200383,20691,64329,199197,198659,166581
200384,360563,39894,97530,283009,32196
200385,270607,245161,293514,288528,123290
200386,199198,175040,218337,166581,156447
200387,235616,95716,119193,48403,293301
200388,293114,123826,124350,124748,158536
200389,88702,118986,64329,182394,35873
200390,14868,16132,16035,15948,14872
200391,156447,157332,50864,50715,235230
200392,218144,121834,272143,261612,176586
200393,20691,336245,288440,337441,233688
200394,352979,283009,336221,95716,300082
200395,277492,277491,336220,288320,336223
200396,289090,336221,277491,234698,95716
200397,160974,158536,156619,64329,156624
200398,337192,277492,354086,336220,288320
200399,166585,166228,164013,224171,166583
200400,65964,65896,66346,320699,284136
200401,174500,95716,264771,50864,156624
200402,182256,58891,199198,198659,175040
200403,235524,235616,235870,234698,64409
200404,336254,331116,336245,96210,111043
200405,234698,160417,156560,198659,158536
200406,288435,277492,119534,128260,183176
200407,158082,160974,158536,166581,160417
200408,96210,288440,20691,336245,111043
200409,107196,159762,107276,107151,156624
200410,41873,234698,39960,336220,289090
200411,207975,205331,272513,119534,277492
200412,338350,135899,284547,199197,135996
200413,234698,233717,235230,286161,284452
200414,271262,284583,288440,96210,336245
200415,277491,289090,234267,235616,336223
200416,352637,352063,269220,165788,339812
200417,301805,64329,303292,158536,162765
200418,198659,166581,199198,156560,64329
200419,327118,286161,336221,327095,327400
200420,59057,303180,31836,289186,336223
200421,202355,202559,337630,255354,160748
200422,336220,277491,119193,336221,234698
200423,307779,277491,183176,354086,289126
200424,286336,122069,283552,42356,114661
200425,288528,336245,293513,65991,97538
200426,234698,146226,336220,336221,95716
200427,141134,113983,123757,140608,62464
200428,336254,283009,288942,285849,277107
200429,277491,31053,97459,95519,58333
200430,348093,348109,336221,119193,95716
200431,156560,156447,158536,162655,64329
200432,156964,234698,58565,64346,224855
200433,183176,354086,288435,118391,235854
200434,119193,48403,288320,59057,161801
200435,324823,156560,198659,166581,199198
200436,158094,96210,156381,124748,288642
200437,48878,264771,70830,141004,161801
200438,64409,234698,293050,293062,338340
200439,160417,160974,156624,156619,158536
200440,352979,39894,289003,30389,283009
200441,123290,124352,123757,124350,124176
200442,50864,50715,161409,50383,161160
200443,293114,124749,285343,199198,175040
200444,198659,166581,199198,156560,64329
200445,234698,336221,156964,235870,235616
200446,331116,336245,285377,293513,96210
200447,198659,182394,199197,224658,272143
200448,65991,208118,32082,29953,235616
200449,205824,209236,70646,218028,331116
200450,336220,183176,354086,288435,277491
200451,70646,69736,66206,65753,284272
200452,352979,39894,283009,30389,288440
200453,289090,300082,336221,235616,277491
200454,111043,128260,181585,119534,233688
200455,300755,299767,298246,324823,175040
200456,59057,288320,158536,156560,156447
200457,336254,283009,276970,168623,198659
200458,39894,285908,30389,283009,202320
200459,336221,235870,156964,214631,315105
200460,313431,156619,199197,235230,160974
200461,160417,160974,156624,156619,158536
200462,211723,96210,20691,233742,288440
200463,288320,199197,198659,166581,199198
200464,95716,111043,284339,336221,234698
200465,111043,181585,128260,234698,336221
200466,331116,168623,336221,96210,162655
200467,272934,273090,273394,271887,273203
200468,336476,184238,233917,348111,181928
200469,61994,279200,69597,141422,353680
200470,271262,236566,225010,313920,283764
200471,284583,288320,59057,303180,336223
200472,108856,336380,128551,31520,272143
200473,277491,277492,288435,289090,354086
200474,128260,300082,234698,156964,235616
200475,64329,156447,162655,199197,158536
200476,63307,161506,235652,206247,272143
200477,324823,199197,198659,64329,175040
200478,352979,39894,30389,283009,157478
200479,124748,124352,123290,123757,161100
200480,236566,58580,25325,276970,168623
200481,234000,236961,233541,336476,348111
200482,121414,122117,141013,122056,137278
200483,336221,235870,300082,156964,315105
200484,209653,286161,284547,285342,70646
200485,336221,235870,214631,300082,156964
200486,198659,182394,199197,224658,272143
200487,214283,235652,63307,161801,270799
200488,156447,158536,156560,156619,162765
200489,289090,336220,235616,235870,300082
200490,207757,208094,225010,202476,202383
200491,208970,224354,119534,289090,354086
200492,64409,236338,58565,235870,336221
200493,168623,156447,31836,158536,59057
200494,133160,336221,48403,95716,59057
200495,336254,157478,202381,289003,285849
200496,336254,283009,277107,97530,352979
200497,214474,64329,158536,162655,156619
200498,336220,289090,235616,235870,234698
200499,95716,234698,235870,284547,96029
200500,293513,20691,336245,96210,96127
200501,271262,156355,338339,198199,129434
200502,160417,160974,156624,156619,158536
200503,331116,284583,336245,96210,288440
200504,49282,293513,336934,161506,87231
200505,336220,234269,235870,235616,289090
200506,283402,277067,57616,286321,108855
200507,293114,123826,124350,124748,284985
200508,128551,336380,214474,31520,95716
200509,218028,202355,336254,61594,277491
200510,198659,182394,199197,224658,272143
200511,218028,315146,336254,202355,215613
200512,235870,235616,234698,336221,95716
200513,95716,234698,235870,336223,4789
200514,285648,336476,284547,285342,336607
200515,162765,156560,159762,64329,162655
200516,123289,124350,124734,293050,123826
200517,20691,285377,271262,336245,96210
200518,285849,157478,283009,331116,97530
200519,288321,288320,161506,235525,289090
200520,233478,160132,214800,159762,156447
200521,64329,272143,313431,156447,235230
200522,199198,198659,175040,324823,272143
200523,255667,254619,255955,254899,255556
200524,289090,234267,277491,235854,336221
200525,20691,336245,96210,293513,288440
200526,96210,336245,111043,215993,181585
200527,47999,48520,47825,48731,47696
200528,336221,235524,289090,277491,235616
200529,331116,288440,96210,336245,20691
200530,166585,166228,164013,224171,166583
200531,331116,202355,209236,162378,348093
200532,70839,156560,160748,237452,162655
200533,198659,166581,199198,156560,64329
200534,161100,233717,159762,158536,156560
200535,336476,42693,42437,42883,284452
200536,199198,166581,160417,160974,162655
200537,95972,276970,168623,285719,293301
200538,277107,39894,352979,283009,202381
200539,208562,202388,206735,208360,71298
200540,59156,58793,58019,93278,59002
200541,336220,236207,156560,166581,158536
200542,336254,57966,289003,224354,202388
200543,352979,277107,41405,42004,42560
200544,233742,64329,50715,284096,277492
200545,235230,158536,160974,272143,156619
200546,20691,336245,288440,337441,284547
200547,162765,156560,159762,64329,162655
200548,277107,352979,283009,256026,255007
200549,156447,160974,156624,158536,160417
200550,285343,286161,284547,285342,278312
200551,336220,277491,234269,234267,289186
200552,277107,352979,157478,336254,289003
200553,202652,57748,209013,58580,313920
200554,140678,168623,276970,156625,123659
200555,352979,277107,283009,42285,96210
200556,159762,293301,257291,271921,286321
200557,182253,181583,184018,181940,182472
200558,235616,235870,336221,64409,300082
200559,36161,2303,64329,272143,156447
200560,313556,336254,177442,288942,277107
200561,198659,156447,166581,64329,199198
200562,234698,338015,124177,123613,124749
200563,331116,202355,158541,162378,199372
200564,50644,30760,211442,156279,277107
200565,272143,64329,276970,198659,199198
200566,338339,272218,64329,160974,293114
200567,336221,64409,235870,234698,300082
200568,293513,245161,162107,156623,159762
200569,156447,158536,156560,156619,162765
200570,30611,288320,233595,336223,159762
200571,209236,218028,202559,331116,162378
200572,96210,20691,183176,336220,336221
200573,336220,277491,337192,234267,235616
200574,300082,235870,336221,156964,133160
200575,315105,214021,108856,31520,336380
200576,64409,234698,236338,235870,300082
200577,199197,162338,206168,70646,206934
200578,198659,182394,199197,224658,156560
200579,236566,58580,225010,313920,271262
200580,336221,235870,277491,289090,156964
200581,198659,166581,199198,156560,64329
200582,57475,59681,58333,58537,54106
200583,50864,50715,161409,50383,161160
200584,118348,283009,277107,336254,157478
200585,336220,96106,289090,336221,235616
200586,124228,123818,123289,124748,124352
200587,208582,208981,163467,183176,282546
200588,283009,198659,64329,166581,175040
200589,87194,331116,336245,20691,288440
200590,271262,199197,64329,198659,162655
200591,157478,289003,331116,336245,20691
200592,336245,20691,96127,288440,32088
200593,195034,195243,194561,194406,195981
200594,206247,324823,207982,199198,206462
200595,205958,205824,209122,202355,224417
200596,202320,30389,39894,352979,277107
200597,218028,277491,289090,336220,337192
200598,336220,289090,160974,211863,95972
200599,124177,123757,199197,198659,224658
200600,98394,98379,106516,44646,296282
200601,2303,36161,36129,35908,199198
200602,198659,166581,199198,156560,64329
200603,288435,277492,235854,337192,289090
200604,337192,277492,354086,289090,128260
200605,198659,166581,199198,156560,64329
200606,277107,266023,266020,272143,156560
200607,124352,124228,123818,123290,64329
200608,207603,202381,58619,208981,208582
200609,277491,337192,284096,288435,354086
200610,324823,64329,218337,285343,224658
200611,218337,166581,272143,156560,175040
200612,156447,158536,156560,156619,162765
200613,352979,39894,283009,30389,183176
200614,233478,160132,58606,214800,293301
200615,336221,271261,129591,64329,199197
200616,96210,233688,336245,58580,20691
200617,234698,95716,336221,235870,336223
200618,273157,266007,266009,266020,36329
200619,285070,235230,64329,199198,198659
200620,198659,166581,199198,156560,64329
200621,300755,299767,324823,298246,175040
200622,124350,293301,162655,284452,158536
200623,233688,111043,181585,119534,159938
200624,175040,199197,285648,206934,272143
200625,156560,162655,162765,158082,156447
200626,235524,235616,208237,234698,289186
200627,199938,70999,233997,203890,70008
200628,336245,20691,288440,183176,354086
200629,337735,299146,284985,313996,25325
200630,96210,336245,288440,236207,237524
200631,336245,20691,288440,337441,271262
200632,348112,348089,348093,235854,299875
200633,235854,336220,289090,235616,156964
200634,234269,235870,32082,156964,289090
200635,162655,160938,156625,166581,64329
200636,96103,20691,15653,336245,245181
200637,326936,327118,289034,327095,336380
200638,336254,57748,96210,70215,336934
200639,235854,284096,354086,337192,211415
200640,162765,156560,159762,64329,162655
200641,159019,70134,235230,50715,50864
200642,187005,195773,195603,191971,195804
200643,288435,128260,277492,235854,313431
200644,331116,218028,199372,202355,336254
200645,49282,121771,120842,121098,70556
200646,156447,158536,156560,156619,162765
200647,206415,202381,336254,277107,207603
200648,62464,160417,272143,181873,166581
200649,208539,65493,202493,64329,156560
200650,198659,199198,336220,277491,234267
200651,181585,111043,119534,128260,215993
200652,235689,272218,160940,160158,284985
200653,96210,20691,293513,183176,277491
200654,124748,124352,123290,123757,284547
200655,66326,69802,70095,65024,66349
200656,172687,173427,173642,175454,174392
200657,108856,336380,128551,83534,31520
200658,183176,288435,128260,118391,336223
200659,35785,168681,49246,156964,300082
200660,123290,124350,123818,123757,124748
200661,156447,158536,156560,156619,162765
200662,336254,39894,289003,331116,283009
200663,218028,315146,202355,336254,215613
200664,119193,48403,286321,64329,158536
200665,57616,313920,332198,284583,96244
200666,220102,352555,7694,121834,261612
200667,208145,206211,285343,64329,272143
200668,235616,214631,64409,235870,156964
200669,70737,161475,157079,50864,157732
200670,156560,156447,283402,195414,264523
200671,183176,336220,307779,336221,354086
200672,73271,336220,277491,336221,235616
200673,124228,123818,123290,124748,123368
200674,157478,289003,285849,206785,58619
200675,215674,175040,62464,199197,272143
200676,159275,64329,159763,156560,166581
200677,158082,160974,158536,166581,160417
200678,194935,194780,194923,194097,214800
200679,181411,183521,182023,233717,276946
200680,336476,182513,59829,284474,299697
200681,162248,234698,65991,336221,300082
200682,277107,352979,283009,50494,42285
200683,183176,233688,283505,108855,198659
200684,277492,289090,214474,234698,95716
200685,157748,159762,236207,214800,293301
200686,95585,96029,123909,95743,91362
200687,348112,293114,276970,284985,64329
200688,57966,157478,331116,289003,97530
200689,74702,74705,159197,187156,50864
200690,95716,234698,336223,315105,336380
200691,111934,331116,73500,73271,190142
200692,57475,320545,320571,321784,321069
200693,205824,70591,336220,235854,289090
200694,354086,284096,337192,277491,235854
200695,293114,293050,313431,96755,58891
200696,250043,57616,271262,277067,313920
200697,336245,20691,288440,215993,283505
200698,289090,277492,303180,336223,31836
200699,198659,182394,199197,224658,272143
200700,236951,64329,160974,272143,199197
200701,277107,352979,283009,97530,157478
200702,187065,235230,199198,313431,285298
200703,336220,336221,183176,354086,289090
200704,331116,202355,292926,96755,293327
200705,31520,133160,336380,128551,198159
200706,272143,199198,175040,64329,166581
200707,343256,48158,48162,47683,48543
200708,336220,277491,288435,234267,235616
200709,129434,123818,124352,124350,123289
200710,336476,348111,275192,279061,232753
200711,324823,156560,198659,166581,199198
200712,158536,156619,64329,156624,156447
200713,336221,315105,271261,336223,270229
200714,336245,20691,284583,183176,277492
200715,336254,283009,288942,319653,331780
200716,336254,283009,288942,288379,293114
200717,64329,324823,198659,224658,199198
200718,207603,336254,202381,234698,156964
200719,3241,5258,3464,2197,4983
200720,289090,235870,336221,156964,32406
200721,123290,123818,124352,124748,124350
200722,128957,129434,160940,158906,166581
200723,293513,304657,303912,305017,303484
200724,331116,24767,161878,215613,336245
200725,336245,20691,96210,337441,288440
200726,156447,158536,156560,156619,162765
200727,277491,288320,119193,48403,59057
200728,336221,156964,235870,257291,285719
200729,156560,158536,156624,284547,272143
200730,331738,198144,157844,198659,64329
200731,123909,168623,331116,183176,272143
200732,162765,156560,159762,64329,162655
200733,336223,288320,59057,284547,285342
200734,337192,234267,336220,289090,235616
200735,337192,352901,288435,277491,235854
200736,182575,182836,182416,182384,182433
200737,218028,324823,272143,166581,199198
200738,352979,283009,30389,336221,235870
200739,159912,157867,158536,156560,64329
200740,284452,285095,284547,64329,156447
200741,50864,50715,161409,50383,161160
200742,336221,156964,234698,300082,95716
200743,156447,158536,156560,156619,162765
200744,156447,158536,156560,156619,162765
200745,336476,184238,233917,348111,181928
200746,128551,162655,156560,156624,158536
200747,158536,156624,64329,156560,156619
200748,298978,156381,348112,233688,336245
200749,119534,288320,175040,199198,272143
200750,31957,35486,87157,348480,85314
200751,236951,42873,211561,42761,67185
200752,331116,351876,199372,353633,202355
200753,95716,234698,289186,288321,235870
200754,57966,331116,289003,209236,218028
200755,162765,156560,159762,64329,162655
200756,236552,233768,51228,156447,156619
200757,289090,156964,235870,234698,300082
200758,293513,285377,284583,57616,20691
200759,96029,96635,96481,95756,96960
200760,64329,285808,324823,199198,272143
200761,202381,202476,207603,96210,271262
200762,233541,336476,182513,324509,201766
200763,96210,336245,288440,183176,283505
200764,95716,214474,234698,123290,160974
200765,166581,156560,272143,324823,175040
200766,157478,289003,283764,65991,313920
200767,57966,97530,157478,283791,4700
200768,199032,199278,198275,198414,198807
200769,277107,352979,97005,48403,288320
200770,336254,57966,289003,50494,50611
200771,50864,50715,161409,50383,161160
200772,57757,57576,59225,58791,58898
200773,32088,96210,285435,58714,211561
200774,234698,123290,124352,123818,124748
