user_id,article_1,article_2,article_3,article_4,article_5
200144,124748,124350,123290,123826,123613
200145,336254,160974,159762,235854,354086
200146,293522,331780,160748,332041,288627
200147,271362,265991,272514,272513,234698
200148,158082,160417,160974,166581,156560
200149,320639,321041,320303,317804,319599
200150,119193,336223,234698,48403,336221
200151,293513,168623,160158,48403,119193
200152,299767,300755,175040,285808,298246
200153,331116,202355,215613,360646,156447
200154,234698,95716,300082,235870,336223
200155,215861,172576,157844,236951,202701
200156,123757,159762,233478,161100,214800
200157,288435,235854,277491,276970,301015
200158,352979,39894,283009,289003,30389
200159,293301,289126,84273,168623,285719
200160,202381,39894,207603,206785,277107
200161,207758,285908,206415,202320,207603
200162,62747,61913,61966,62748,62599
200163,293114,284547,124350,284985,124748
200164,214474,336221,234698,175040,324823
200165,199197,166581,175040,272143,198659
200166,218028,336254,202355,183176,336221
200167,182394,64329,224658,272143,199198
200168,78357,166581,158536,160974,198659
200169,336245,96210,20691,336221,288440
200170,270607,245161,293514,48403,336221
200171,168623,140678,123818,95972,124228
200172,160417,160974,156624,158536,156619
200173,299767,300755,175040,298246,285808
200174,221711,283123,353874,115268,348132
200175,156447,156619,156560,162765,158536
200176,57616,66672,64329,198659,199198
200177,198659,182394,224658,272143,216102
200178,161801,156560,158536,156447,162655
200179,20691,96210,183176,277492,235854
200180,303781,303967,303686,304487,303252
200181,283123,352990,282539,42356,103210
200182,337192,354086,284602,284096,277492
200183,161801,161506,235652,272143,158536
200184,156560,162655,64329,158536,166581
200185,4967,293331,4715,4983,4772
200186,215674,119534,277492,161801,63307
200187,199197,313431,284547,156624,64329
200188,285343,286161,284547,285342,278312
200189,30374,96210,332198,20691,336245
200190,50864,50715,161409,50383,161160
200191,57966,336254,39894,289003,277107
200192,352979,30389,283009,336221,235870
200193,284547,156619,235230,199197,156624
200194,156447,156619,156560,162765,158536
200195,202478,235804,235230,233934,156619
200196,198659,182394,224658,272143,216102
200197,327118,20691,336245,31836,48403
200198,272387,273672,274168,272759,272802
200199,212234,211455,357715,42951,286336
200200,95716,234698,156964,235870,289126
200201,70428,87236,87228,87231,168623
200202,288320,303180,301015,299152,133160
200203,293513,245041,158882,336223,336221
200204,336220,337192,336221,336223,289090
200205,283402,351875,336245,354099,283365
200206,236266,156964,234698,159762,300263
200207,312476,314359,313728,313655,309366
200208,285849,289003,331116,157478,57966
200209,124350,123289,283392,124352,236951
200210,209236,162378,218028,97670,331116
200211,293050,321369,16764,137697,123619
200212,123826,123564,123289,124350,124748
200213,209013,209348,58619,158915,284422
200214,59572,286161,283437,284583,32547
200215,336221,235870,300082,214631,156964
200216,277491,354086,276970,337192,336220
200217,300923,300128,299369,298187,298524
200218,136145,137697,135421,133816,137645
200219,202355,157815,158293,149879,48739
200220,276970,288320,133160,31836,336223
200221,166581,218337,156560,160417,158536
200222,129799,183176,354086,288435,284339
200223,208237,207848,234269,208531,202330
200224,235616,199198,313431,64329,198659
200225,299767,300755,175040,285808,298246
200226,300048,272803,107301,36855,36329
200227,199197,284547,235230,70646,272143
200228,336220,337192,336221,277492,289090
200229,335452,336220,335617,96210,20691
200230,206090,207990,207786,157078,161100
200231,162765,156560,162655,64329,158536
200232,299767,300755,175040,298246,285808
200233,277107,352979,30389,283009,157478
200234,225010,157798,58580,236566,313920
200235,50644,211442,283009,30760,277107
200236,50405,320891,156560,156447,158536
200237,336221,235870,234698,95716,127147
200238,233478,160132,214800,324823,175040
200239,162655,168623,124194,236444,276970
200240,156560,162655,64329,160146,160417
200241,285648,175040,129596,127852,129694
200242,124350,123289,124352,283392,236951
200243,158906,124749,124228,123818,124352
200244,286321,324823,158536,175040,199198
200245,289003,157478,285849,331116,336250
200246,194923,336220,336221,234269,235616
200247,198659,182394,224658,272143,216102
200248,198659,166581,199198,64329,156560
200249,264771,161801,161506,336476,324823
200250,336220,337192,288435,284096,352901
200251,324823,199198,64329,272143,218337
200252,39894,352979,336254,289003,30389
200253,50644,211442,30760,64329,166581
200254,336220,235870,336221,300082,234698
200255,284583,236610,332198,313920,96244
200256,160974,182394,199198,198659,162655
200257,352979,39894,283009,30389,277492
200258,331116,202355,337192,336220,235616
200259,336223,336221,234698,95716,315105
200260,337873,58939,337624,166958,338093
200261,156964,234698,336221,214631,95716
200262,284547,285342,285648,285343,285435
200263,236610,336245,285719,20691,96210
200264,111210,235854,233478,160132,293301
200265,158082,160417,156560,160974,158536
200266,234698,158536,160974,156447,160417
200267,218028,336254,202355,289003,57966
200268,320607,320901,317775,159762,158536
200269,118464,118500,119219,314066,114089
200270,156560,156447,162765,160146,158536
200271,20691,96210,96103,214709,156560
200272,277491,336220,336221,235870,300082
200273,198659,182394,224658,156560,158536
200274,158082,160417,160974,166581,156560
200275,234698,95716,198659,182394,64329
200276,202355,202559,208539,202493,70428
200277,351875,351364,351876,353575,288440
200278,237452,206763,331780,208981,235854
200279,235616,293050,313431,199198,199197
200280,311902,314526,313189,154115,204992
200281,20691,336245,288440,233688,183176
200282,323539,323546,324286,324621,324393
200283,336476,348111,156560,156447,337890
200284,286161,199197,272143,214709,331738
200285,336254,283009,285849,277107,97530
200286,123290,124352,123818,123757,336245
200287,181585,111043,233688,128260,159762
200288,202383,156447,156560,158536,160974
200289,336223,288320,284547,303180,48403
200290,206785,289003,336254,285849,162248
200291,36161,2303,36129,35908,36335
200292,336221,234698,95716,156964,235230
200293,214474,199198,64329,156560,199197
200294,42761,156447,160417,156560,158082
200295,100918,95716,128957,315105,121640
200296,355155,160974,199197,182513,158536
200297,48972,48941,48962,48605,283123
200298,218028,336254,289003,57966,96210
200299,202388,224354,208360,211415,214474
200300,198980,199198,272143,224658,166581
200301,20691,96210,336221,48403,234698
200302,183176,288435,234267,289090,235854
200303,111556,111663,111323,111738,110364
200304,336220,235854,277492,128260,288435
200305,293114,123826,124350,124748,199197
200306,313242,313619,313355,199197,199198
200307,293384,50494,70429,73506,198605
200308,336476,284474,182513,59829,199197
200309,91363,95585,202636,237524,123909
200310,156447,156619,156560,162765,158536
200311,144844,145259,142292,199198,198659
200312,225124,48972,5387,205052,285648
200313,331116,202355,336223,59057,64329
200314,162765,156560,162655,64329,158536
200315,277107,39894,183176,48409,156964
200316,236566,58580,283764,225010,313920
200317,336221,235870,156964,166581,158536
200318,106821,86066,96029,324823,198659
200319,293114,124350,124748,123289,123290
200320,284602,336220,337192,354086,352901
200321,198659,182394,224658,199197,272143
200322,298445,300234,297959,250043,298760
200323,336254,97530,277107,283009,336221
200324,162765,156560,162655,64329,158536
200325,166228,166585,224171,166583,164013
200326,324823,198659,166581,199198,224658
200327,289090,234267,235616,277491,235854
200328,32088,96210,3140,286321,324823
200329,324823,199197,156624,64329,175040
200330,199198,324823,198659,175040,64329
200331,206785,336220,336223,289090,235616
200332,235854,235616,234698,236338,64409
200333,264033,288548,316300,271677,156625
200334,208237,234698,336221,119193,336223
200335,351876,353504,353593,20691,349831
200336,214474,276970,25325,38627,168623
200337,156447,156619,156560,162765,158536
200338,181929,184292,183517,181914,181674
200339,245041,245181,245011,244621,158882
200340,360990,30247,173406,70195,313434
200341,156654,293301,224013,257291,285719
200342,123909,331116,96210,272143,168623
200343,156301,251058,336223,277491,234698
200344,124749,123289,124350,124352,123290
200345,161409,50715,50864,50383,161160
200346,284096,234267,337192,352901,336220
200347,48758,49012,47786,48972,47999
200348,96210,288440,336245,32088,337441
200349,285377,271262,336245,57616,236610
200350,58580,158536,159762,156447,64329
200351,289003,285849,57966,97530,157478
200352,49282,156296,225010,168416,336245
200353,159762,156624,156619,158536,64329
200354,286161,156560,235230,285342,271551
200355,352979,39894,289003,30389,283009
200356,181585,111043,233688,128260,119534
200357,96935,96635,95756,97122,96029
200358,289090,235616,277491,235854,64329
200359,218028,202355,7751,20691,7759
200360,160565,166322,157478,285849,336254
200361,336476,181928,184238,348111,233917
200362,235616,235870,234698,336220,300082
200363,64329,285808,299697,324823,224658
200364,156381,158766,361681,157650,64329
200365,20691,96210,123290,336245,124352
200366,156447,156619,156560,162765,158536
200367,331116,202355,215613,214753,315146
200368,36162,211442,209122,237822,208582
200369,283402,20691,96210,337441,288440
200370,95716,234698,235870,300082,336223
200371,156447,156619,158536,156560,64329
200372,336476,64329,156624,199198,156560
200373,64329,162655,160974,156624,158536
200374,156839,156843,156560,336223,286161
200375,331116,57173,58010,289090,57475
200376,276979,292552,289417,289433,289431
200377,198659,166581,199198,64329,156560
200378,106819,5408,106200,156447,158536
200379,208981,208582,199474,293513,245041
200380,277492,293114,289090,288321,288482
200381,235616,128722,129441,129892,129694
200382,336476,181928,184238,348111,233917
200383,20691,199197,182394,64329,198659
200384,360563,39894,283009,97530,32196
200385,270607,245161,293514,288528,123290
200386,158536,175040,218337,199198,162655
200387,235616,95716,48403,119193,293301
200388,293114,123826,124350,124748,158536
200389,118986,199197,88702,272143,182394
200390,14868,16132,16035,15948,14872
200391,156447,157332,50864,50715,235230
200392,218144,272143,121834,261612,176586
200393,20691,336245,288440,233688,337441
200394,352979,283009,336221,300082,95716
200395,277492,277491,336220,336223,234698
200396,289090,336221,234698,277491,95716
200397,156624,199197,158536,160974,313431
200398,337192,277492,354086,288320,336220
200399,166228,166585,224171,166583,164013
200400,65964,65896,66346,320699,299875
200401,174500,95716,264771,156624,156447
200402,182256,58891,199198,198659,175040
200403,235524,235616,235870,234698,64409
200404,336254,331116,111043,336245,96210
200405,234698,156560,158536,160417,198659
200406,288435,183176,277492,119534,128260
200407,158082,160417,160974,166581,156560
200408,96210,288440,336245,111043,20691
200409,107196,159762,107276,107151,158536
200410,336220,234698,41873,352901,289090
200411,207975,205331,272513,289090,336220
200412,338350,199197,135899,135996,284547
200413,234698,233717,235230,286161,284452
200414,271262,284583,288440,336245,96210
200415,235616,234267,289090,336223,277491
200416,352637,352063,165788,269220,339812
200417,301805,158536,162655,218337,303292
200418,198659,166581,199198,64329,156560
200419,286161,327118,336221,327095,328222
200420,303180,31836,59057,289186,336223
200421,202355,202559,337630,255354,160748
200422,336220,277491,119193,234698,336221
200423,307779,277491,354086,183176,289126
200424,286336,122069,283552,42356,114661
200425,336245,288528,293513,97538,65991
200426,235870,234698,336221,336223,336220
200427,141134,140608,123757,123909,113983
200428,336254,283009,288942,277107,285849
200429,277491,31053,58333,95519,97459
200430,348093,348109,48403,119193,336221
200431,156560,156447,158536,162655,64329
200432,156964,64346,234698,58565,224855
200433,183176,354086,288435,118391,235854
200434,119193,48403,288320,59057,63307
200435,324823,156560,198659,162655,166581
200436,158094,96210,124748,156381,123289
200437,48878,264771,70830,141004,161801
200438,64409,234698,293050,293062,338340
200439,160417,160974,156624,158536,156619
200440,352979,289003,39894,30389,283009
200441,123290,124352,123757,123909,124350
200442,161409,50715,50864,50383,161160
200443,293114,124749,285343,175040,324823
200444,198659,166581,199198,64329,156560
200445,336221,234698,156964,235870,235616
200446,331116,336245,285377,20691,293513
200447,198659,182394,224658,272143,216102
200448,65991,208118,32082,29953,235616
200449,205824,209236,70646,331116,218028
200450,336220,183176,354086,277491,289090
200451,69736,70646,65753,66206,96419
200452,352979,39894,283009,30389,288440
200453,300082,289090,336221,235616,57475
200454,111043,128260,181585,233688,119534
200455,299767,300755,175040,298246,285808
200456,156560,158536,156447,153463,59057
200457,336254,283009,276970,168623,140678
200458,39894,30389,289003,285908,283009
200459,336221,235870,214631,156964,300082
200460,313431,156619,199197,156624,235230
200461,160417,160974,156624,158536,156619
200462,211723,64329,20691,96210,233742
200463,288320,198659,166581,199197,224658
200464,111043,95716,284339,181585,336221
200465,181585,111043,128260,234698,336221
200466,331116,272143,183176,96210,162655
200467,273090,272934,273394,271887,273203
200468,336476,181928,184238,348111,233917
200469,61994,279200,352077,353680,141422
200470,271262,236566,313920,225010,283764
200471,284583,336223,303180,31836,288320
200472,108856,336380,128551,31520,324823
200473,277491,277492,288435,289090,354086
200474,128260,234698,156964,300082,235616
200475,158536,156447,162655,199197,64329
200476,63307,161506,235652,206247,272143
200477,324823,199197,198659,64329,175040
200478,352979,39894,30389,283009,157478
200479,124748,124352,123757,123290,161100
200480,236566,58580,25325,168623,276970
200481,234000,233541,236726,236961,348111
200482,121414,122117,141013,137278,122056
200483,336221,300082,235870,156964,315105
200484,209653,286161,284547,285342,70646
200485,336221,235870,214631,300082,156964
200486,198659,182394,224658,272143,216102
200487,235652,214283,161801,270799,63307
200488,156447,156619,156560,162765,158536
200489,336220,289090,235616,235870,300082
200490,207757,208094,202476,225010,207731
200491,208970,224354,336220,289090,354086
200492,64409,235870,236338,214631,58565
200493,168623,156447,59057,289186,31836
200494,133160,336221,48403,31836,59057
200495,336254,157478,202381,289003,285849
200496,336254,277107,283009,352979,157478
200497,214474,64329,158536,156447,199197
200498,336220,235616,289090,235870,234698
200499,95716,234698,235870,199197,284547
200500,293513,336245,20691,96127,338340
200501,271262,156355,338339,293114,198199
200502,160417,160974,156624,158536,156619
200503,331116,336245,284583,96210,288440
200504,49282,293513,336934,161506,87236
200505,336220,234269,235616,235870,289090
200506,283402,277067,57616,286321,317881
200507,123826,293114,124350,124748,284985
200508,214474,128551,336380,31520,336221
200509,218028,336254,202355,61594,277491
200510,198659,182394,224658,272143,216102
200511,218028,315146,336254,202355,214753
200512,235870,235616,234698,315105,300082
200513,95716,234698,235870,4789,336223
200514,285648,336476,284547,336607,175040
200515,162655,162765,156560,64329,158536
200516,123289,124350,124734,123826,293050
200517,20691,285377,271262,337441,336245
200518,285849,283009,157478,331116,97530
200519,288321,288320,161506,235525,361299
200520,233478,160132,214800,159762,156447
200521,158536,156447,235230,156619,156560
200522,199198,175040,272143,182394,198659
200523,254619,255955,255667,254899,255556
200524,289090,234267,277491,235854,336221
200525,336245,20691,293513,288440,96210
200526,336245,96210,111043,233688,215993
200527,47999,47696,47825,48731,48520
200528,336221,235524,289090,234267,235616
200529,331116,96210,288440,336245,20691
200530,166228,166585,224171,166583,164013
200531,331116,202355,209236,162378,286161
200532,70839,156560,237452,162655,160748
200533,198659,166581,199198,64329,156560
200534,161100,158536,159762,233717,156560
200535,42693,336476,42437,42873,284452
200536,160417,162655,166581,199198,158536
200537,95972,276970,293301,168623,285719
200538,352979,39894,277107,283009,336254
200539,208562,202388,206735,71298,203199
200540,59156,58793,58019,59002,93278
200541,336220,236207,158536,156560,166581
200542,336254,57966,289003,224354,202388
200543,352979,277107,41405,42004,40098
200544,233742,64329,50715,284096,277492
200545,235230,272143,156619,158536,175040
200546,20691,336245,288440,337441,284547
200547,162765,156560,162655,64329,158536
200548,277107,352979,283009,256026,255747
200549,156447,160417,158536,156624,160974
200550,285343,286161,284547,285342,278312
200551,336220,277491,234269,234267,289186
200552,277107,352979,157478,336254,289003
200553,202652,57748,209013,271262,313920
200554,168623,140678,123659,276970,123365
200555,352979,277107,283009,42285,277491
200556,159762,293301,233717,286321,108855
200557,182253,182472,181583,181940,184018
200558,235616,235870,336221,300082,64409
200559,36161,2303,156447,36129,272143
200560,313556,336254,288942,277107,177442
200561,198659,156447,156560,166581,199198
200562,234698,123757,124177,124749,123613
200563,331116,202355,158541,162378,199372
200564,50644,30760,211442,156279,277107
200565,272143,324823,224658,64329,199198
200566,338339,272218,64329,160974,160417
200567,336221,64409,235870,234698,300082
200568,293513,245161,162107,156623,159762
200569,156447,156619,156560,162765,158536
200570,30611,288320,233595,336223,159762
200571,209236,218028,202559,331116,162378
200572,96210,20691,336220,336221,183176
200573,336220,277491,234267,337192,235616
200574,300082,336221,235870,156964,124228
200575,315105,214021,214576,336380,31520
200576,64409,234698,236338,300082,235870
200577,206168,199197,70646,284547,206934
200578,198659,182394,224658,156560,158536
200579,225010,236566,58580,313920,271262
200580,336221,235870,277491,156964,289090
200581,198659,166581,199198,64329,156560
200582,57475,59681,58333,58537,54106
200583,161409,50715,50864,50383,161160
200584,118348,277107,283009,157478,336254
200585,336220,289090,96106,128260,235616
200586,124228,123818,123289,123290,124748
200587,208582,208981,163467,183176,282546
200588,283009,198659,182394,64329,175040
200589,87194,331116,336245,20691,156964
200590,271262,199197,162655,64329,198659
200591,157478,289003,331116,20691,336245
200592,20691,336245,96127,288440,32088
200593,195034,195243,194561,194406,195981
200594,157078,206247,199198,124748,324823
200595,205824,205958,209122,224417,202355
200596,202320,352979,30389,39894,277107
200597,218028,277491,289090,183176,336220
200598,336220,289090,160974,211863,158536
200599,124177,123757,199197,224658,198659
200600,98394,98379,106516,296282,98378
200601,2303,36161,36129,199198,35908
200602,198659,166581,199198,64329,156560
200603,288435,277492,235854,337192,289090
200604,337192,277492,354086,289090,128260
200605,198659,166581,199198,64329,156560
200606,277107,266023,119534,199197,266020
200607,124352,124228,123818,123290,64329
200608,207603,202381,58619,208981,208582
200609,284096,288435,277491,354086,307779
200610,324823,64329,166581,199198,218337
200611,166581,218337,156560,272143,175040
200612,156447,156619,156560,162765,158536
200613,352979,39894,283009,30389,183176
200614,233478,160132,58606,214800,111210
200615,336221,271261,129591,199197,198659
200616,96210,336245,233688,20691,58580
200617,234698,95716,336223,235870,315105
200618,273157,266007,266009,266020,272804
200619,235230,285070,64329,156624,199197
200620,198659,166581,199198,64329,156560
200621,299767,300755,175040,285808,298246
200622,124350,284452,293301,156654,158536
200623,233688,111043,159938,181585,336220
200624,175040,199197,206934,272143,313431
200625,162655,156560,162765,158536,156447
200626,235524,208237,235616,234698,31836
200627,199938,70999,233997,203890,237426
200628,336245,20691,288440,183176,354086
200629,337735,299146,284985,313996,25325
200630,96210,336245,288440,161801,235652
200631,20691,336245,288440,337441,271262
200632,348112,348089,348093,235854,299875
200633,235854,336220,336221,289090,234698
200634,235870,234269,32082,156964,289090
200635,162655,160938,156625,64329,166581
200636,96103,20691,15653,288440,245181
200637,326936,327118,289034,327095,336380
200638,336254,57748,96210,293513,20691
200639,235854,354086,284096,211415,337192
200640,162655,162765,156560,64329,158536
200641,159019,235230,50715,70134,50823
200642,191971,187005,195773,194855,195603
200643,288435,128260,277492,235854,313431
200644,218028,331116,199372,202355,336254
200645,49282,121771,120842,121098,145099
200646,156447,156619,156560,162765,158536
200647,206415,336254,202381,277107,207603
200648,62464,272143,175040,156447,158536
200649,208539,65493,64329,202493,156560
200650,198659,199198,336220,234267,277491
200651,181585,111043,119534,128260,354086
200652,235689,272218,160158,160940,284985
200653,96210,20691,183176,293513,277491
200654,124748,124352,123757,123290,284547
200655,66349,66326,69802,70095,65024
200656,172687,173427,173642,174738,174392
200657,108856,128551,336380,83534,31520
200658,183176,128260,288435,118391,336223
200659,35785,49246,168681,156964,234698
200660,123290,124350,123757,123818,124352
200661,156447,156619,156560,162765,158536
200662,336254,39894,289003,283009,331116
200663,218028,315146,336254,202355,61594
200664,119193,48403,286321,158536,199197
200665,57616,313920,332198,284583,96244
200666,121834,352555,220102,7694,261612
200667,208145,206211,285343,64329,166581
200668,235616,214631,300082,235870,336221
200669,70737,161475,161409,161096,157079
200670,156560,156447,195414,283402,194623
200671,183176,336220,354086,336221,289090
200672,73271,336220,235616,336221,337192
200673,124228,123818,123290,124748,123368
200674,285849,157478,289003,206785,202652
200675,215674,175040,62464,199197,272143
200676,159275,159763,64329,156560,166581
200677,158082,160417,160974,166581,156560
200678,194935,194923,194780,194097,214800
200679,181411,183521,182023,182485,276946
200680,336476,284474,182513,59829,199197
200681,162248,234698,336223,300082,65991
200682,277107,352979,283009,42285,50494
200683,183176,233688,283505,272143,64329
200684,277492,289090,214474,234698,95716
200685,157748,159762,214800,236207,293301
200686,95743,96029,95585,123909,91362
200687,348112,276970,293114,284985,64329
200688,157478,57966,289003,331116,97530
200689,74702,74705,159197,187156,156447
200690,95716,234698,315105,336223,336380
200691,73500,111934,331116,73271,190142
200692,57475,320545,320571,321784,321069
200693,205824,70591,235854,336220,289090
200694,354086,337192,284096,235854,277491
200695,293114,293050,313431,96755,58891
200696,250043,57616,277067,271262,313920
200697,336245,20691,288440,215993,283505
200698,289090,277492,303180,31836,336223
200699,198659,182394,224658,199197,272143
200700,236951,64329,160974,272143,199197
200701,277107,352979,283009,97530,157478
200702,187065,129029,235230,313431,285298
200703,336220,336221,183176,354086,289090
200704,331116,202355,292926,124749,293327
200705,133160,336380,128551,31520,199198
200706,272143,175040,199198,324823,336476
200707,343256,48158,47683,48162,199198
200708,336220,277491,288435,234267,235616
200709,129434,124352,123818,124350,123757
200710,336476,348111,275192,232753,279061
200711,324823,156560,198659,162655,166581
200712,156619,158536,156624,64329,156447
200713,315105,271261,336221,119193,270229
200714,336245,20691,284583,183176,277492
200715,336254,283009,288942,331780,319653
200716,336254,283009,288942,288379,293114
200717,324823,166581,199198,198659,285343
200718,207603,336254,202381,156964,234698
200719,3241,5258,2197,3464,4715
200720,289090,336221,235870,156964,30315
200721,123290,123818,124352,336221,235870
200722,128957,129434,160940,158906,199197
200723,293513,304657,303912,305017,303484
200724,331116,24767,161878,215613,20691
200725,96210,20691,336245,337441,288440
200726,156447,156619,156560,162765,158536
200727,277491,288320,119193,48403,59057
200728,336221,156964,235870,289126,285719
200729,156560,158536,156624,284547,235230
200730,331738,198144,157844,64329,198659
200731,123909,168623,331116,183176,272143
200732,162765,156560,162655,64329,158536
200733,336223,288320,59057,284547,199197
200734,337192,234267,289090,336220,235616
200735,337192,352901,288435,277491,235854
200736,182575,182416,182836,182433,182384
200737,218028,324823,272143,166581,199198
200738,352979,283009,30389,336221,300082
200739,159912,157867,158536,156560,64329
200740,284452,285095,284547,156447,64329
200741,50864,50715,161409,50383,161160
200742,336221,156964,234698,300082,95716
200743,156447,156619,156560,162765,158536
200744,156447,156619,156560,162765,158536
200745,336476,181928,184238,348111,233917
200746,162655,156560,128551,156624,158536
200747,156560,64329,156624,162765,158536
200748,298978,156381,348112,111043,233688
200749,119534,288320,175040,199198,272143
200750,31957,35486,348480,87157,85314
200751,236951,42873,313431,67185,222645
200752,351876,331116,199372,218028,202355
200753,95716,234698,289186,288321,235870
200754,57966,289003,331116,218028,209236
200755,162655,162765,156560,64329,158536
200756,236552,233768,51228,156619,156447
200757,289090,336221,235870,300082,156964
200758,293513,285377,284583,57616,20691
200759,96935,96635,95756,97122,96029
200760,64329,285808,299697,324823,224658
200761,202381,202476,207603,96210,225010
200762,233541,336476,182513,324509,201888
200763,96210,336245,288440,183176,111043
200764,95716,214474,234698,123290,124749
200765,166581,156560,324823,272143,175040
200766,157478,289003,283764,313920,65991
200767,57966,97530,157478,283791,285849
200768,199032,199496,199278,198275,198414
200769,352979,277107,48403,288320,119193
200770,336254,57966,50494,289003,50611
200771,50864,50715,161409,50383,161160
200772,57757,57576,58791,59225,58898
200773,32088,96210,285435,159762,156619
200774,123290,234698,123818,124352,124350
